Title,Ingredients,Steps,Loves,URL,Bahan
Kari Ayam,1/2 kg ayam potong--2 batang daun serai--2 lembar daun jeruk--2 lembar daun salam--1 liter santan encer--1/4 liter santan kental--Secukupnya air--Secukupnya bawang goreng--🌶Bumbu halus:--7 siung bawang merah--5 siung bawang putih--2 cm kunyit bakar--2 cm jahe--2 cm kencur--3 butir kemiri bakar--1/2 sdt merica bubuk--1 sdt ketumbar--Sejumput jinten--Secukupnya gula--Secukupnya garam--Secukupnya msg--Secukupnya royco ayam--,"Bersihkan ayam. Beri perasan jeruk nipis supaya tidak amis. Bilas hingga bersih.--Siapkan bumbu halus. Tumis beserta daun jeruk, daun salam dan serai hingga harum.----Masukkan ayam dan aduk hingga bumbu merata. Tambahkan air sampai ayam agak terendam. (bisa juga ayamnya digoreng dulu. Kalau ayamnya digoreng dulu gak usah ditambah air, langsung kasi santan encer saja).--Jika ayam sudah setengah matang tambahkan santan encer. Tunggu sampai agak menyusut, tambahkan santan kental. Tambahkan gula, garam, msg dan royco. Test rasa. Jika sudah agak nyusut dan rasanya sudah mantap angkat, sajikan dg taburan bawang goreng.--Ini baru mateng masih di wajan.----",27,/id/resep/4334921-kari-ayam,"ayam, bawang putih, bawang merah, daun salam, serai, ketumbar, bubuk, merica, garam, gula, jahe, kunyit, royco, daun jeruk, bawang goreng, santan, kemiri, jinten"
Balado telur kentang,"1/2 kg telur--2 buah kentang--Bumbu yg di haluskan:--10 buah cabe merah--3 buah cabe rawit merah--5 buah bawang merah--1 siung bawang putih--2 buah tomat merah, kupas--Garam dan penyedap--","Rebus telur tambahkan garam supaya gampang di kupas--Setelah telur mateng, lalu di kupas dan goreng dalam minyak panas ngebul dikit supaya hasil goreng telurnya bagus--Kupas kentang lalu potong, terus di goreng--Tumis bumbu yg di haluskan dengan minyak yg cukup, setelah mateng dan tidak bau langu, dan sedikit berminyak, masukan telur dan kentang yg sudah di goreng.--Aduk rata. Dan angkat sajikan--",32,/id/resep/3944951-balado-telur-kentang,"bawang putih, telur, bawang merah, cabe, rawit, garam, tomat, penyedap"
Sambel goreng tempe (manis),"10 cm tempe kotak, potong dadu--6 biji cabe rawit--2 siung bawang putih--1 siung besar bawang merah--1 biji kemiri--1 lembar daun salam--2 lembar daun jeruk--Secukupnya kecap manis bango--Secukupnya garam--Secukupnya gula putih--Secukupnya minyak utk menggoreng tempe dan menumis--","Goreng tempe yg telah diiris sampai setengau matang, tiriskan--Ulek bawang merah, bawang putih, cabe, kemiri bersama gula dan garam secukupnya hingga halus. Krn sy mau rasanya agak manis jd diberi gula agak banyak.--Tumis bumbu ulek hingga harum lalu masukkan duan salam dan daun jeruk. Aduk merata dan hingga cukup matang--Masukkan tempe yg telah digoreng, aduk rata, koreksi rasa.--Tambahkan kecap manis setelah semua rasa pas dan telah tercampur merata. Koreksi rasa kembali--",11,/id/resep/4364957-sambel-goreng-tempe-manis,"bawang putih, bawang merah, daun salam, cabe, rawit, minyak, garam, gula, tempe, daun jeruk, kecap, kemiri"
TELUR TAMAGOYAKI KETO (Mozarella Cheese Nori),4 btr Telur--1 lbr Nori rumput laut iris panjang--Mozarella iris memanjang tipis--keju cheddar iris memanjang tipis--secukupnya HS--Wortel potong dadu kecil--potong kecil Daun bawang--,"Kocok telur sampai rata--Masukkan HS, irisan wortel dan daun bawang lalu ratakan dgn kocokan telur--Panaskan wajan teflon, tuang sdikit telur dan pinggirkan disudut bawah teflon sambil meratakan sisi2nya--Berikan toping nori, mozarella, keju dan tunggu agak matang dikit--Lanjut tuang kembali telur di sisi atas teflon hingga menutupi semua dasar teflon dan ratakan--Gulung naik telur yg sdh diberi toping tadi, gulung sekali aja, lalu kembali berikan toping seperti tahap pertama--Lakukan berulang jika ingin mendapatkan ketebalan gulungan--",13,/id/resep/3940335-telur-tamagoyaki-keto-mozarella-cheese-nori,"telur, daun bawang, keju, wortel"
Telur masak kecap,5 butir telur ayam--3 siung bawang putih--4 siung bawang merah--3 sdm kecap manis--2 sdm saus tomat--Secukupx air(tergantung pengen berkuah atau gak)--Secukupx kaldu bubuk dan merica--,"Goreng telur satu persatu, di ceplok ya..sisihkan.--Potong2 bawang merah dan bawang putihnya. Setelah itu tumis hingga wangi dan stengah matang.--Masukan telur ceplok satu persatu. Tambahkan sedikit air dan tunggu hingga mendidih.--Setelah mendidih masukan kecap manis, saus tomat,kaldu bubuk dan merica.aduk2 dan tes rasa.--Jika dirasa sudah pas langsung angkat dan sajikan..--NB: kalau mau di buat pedas tinggal di tambah cabai ya bun.. Karna saya masakin buat anak jadi gak pake cabe2an 😁--",16,/id/resep/4044828-telur-masak-kecap,"ayam, bawang putih, telur, bawang merah, bubuk, merica, kaldu, saus, kecap, tomat"
Semur bali tahu dan telur,4 telur--2 tahu uk besar aku potong segitiga kecil--Gula merah--Kecap manis--2 daun salam--Gula garam dan royco--Bahan halus:--5 cabe merah besar--4 bawang merah--6 bawang putih--1 ruas jahe--2 kemiri--Sedikit tomat potong--,"Rebus dulu telur nya sampe matang lalu tiriskan. Dan potong tahu nya dan tiriskan--Goreng telur bulat (skip) dan goreng setengah matang tahunya--Lalu blender semua bahan halusnya--Masukan semua bahan halus ke minya goreng masukan daun salam ny juga.--Lalu kasi bumbu royco gula garam dan kecap dan gula merah--Masukan telur dan tahu yg sudah di goreng aduk sebentar,masukan air 1 gelas kecil--Diam kan beberapa saat sampai air menyusut.--Selamat mencoba--",8,/id/resep/4384727-semur-bali-tahu-dan-telur,"bawang putih, telur, bawang merah, daun salam, cabe, garam, gula, jahe, royco,  tahu , kecap, kemiri, tomat, tahu"
Tahu Krispy,10 buah tahu putih--1 siung Bumbu halus :--1 siung bawang putih--1 sdt garam--sejumput ketumbar--1/2 ruas jari kunyit (opsional)--,"Bumbu halus diberi sedikit air.--Tahu di potong silang ditengah tp jgn sampai putus.--Rendam tahu sebentar.--Goreng diminyak panas. Dibolak balik biar kering sampe dalem.--Matang. Angkat. Tiriskan.--Balik tahu, bagian dalam diluar, bagian luar didalam.--Goreng sampai kering.--",10,/id/resep/1313196-tahu-krispy,"bawang putih, ketumbar, garam, kunyit,  tahu , tahu"
Udang Galah Asam Pedas Manis,"Udang:--4 buah Udang galah ukuran sedang--Secukupnya Garam & Merica--Sepotong Nipis/lemon----Saus:--1 buah Wortel (iris korek api)--1 buah Bombay (cincang kasar)--3 siung Bawang putih (iris)--1 siung Bawang merah (iris)--4 buah Cabe merah (iris)--1 buah tomat ukuran kecil (potong dadu)--5 buah Rawit (iris)--3 sdm Saus cabai--2 sdm Saus tomat--1 lembar daun jeruk--1,5 sdm Saus Tiram (Cap Panda)--Secukupnya Garam--Secukupnya Merica--Secukupnya Air--","Bersihkan udang, taburi dengan garam, merica dan lemon. Diamkan 10 menit. (Untuk mengurangi bau amis)--Goreng udang hingga kemerahan.--Saus: tumis bawang merah putih, bombay sampai harum. Masukan cabai merah dan rawit. Masukan wortel. Tambah air sedikit. Tunggu hingga agak melunak.--Tambahkan saus cabai, saus tomat, saus tiram, garam, merica, daun jeruk, tomat. Aduk rata. Cek rasa.--Masukan udang yang telah digoreng. Masak 5-10 menit untuk mematangkan udang.--Sajikan.--",16,/id/resep/3996920-udang-galah-asam-pedas-manis,"bawang putih, bawang merah, cabai, cabe, rawit, merica, garam, daun jeruk, udang, saus, tiram, lemon, tomat, wortel"
Mangut ikan lele,"2 ikan lele--3 daun bawang, potong potong--2 daun jeruk--1 daun salam--1 tomat, bagi 4--200 ml air--50 ml santan--Secukupnya garam, kaldu bubuk dan gula--Secukupnya minyak--Bumbu marinade lele: (haluskan)--1 bawang putih--1 ruas kunyit--1 sdt ketumbar--1/2 sdt garam--Bumbu halus:--3 bawang merah--1 bawang putih--5 cabe rawit (optional)--1/2 ruas kunyit--4 cm jahe--4 cm lengkuas--","Cuci bersih lele, sisit bagian dagingnya supaya bumbu meresap, lumuri dgn bumbu marinade, biarkan bbrp menit--Panaskan lalu goreng lele (setengah matang atau kering, sesuai selera), tiriskan--Panaskan 2 sdm minyak oseng bumbu halus hingga wangi, masukan daun salam, daun jeruk, beri air, bumbui lalu masukan santan, cek rasa--Masukan lele biarkan bumbu meresap, lalu masukan bawang daun dan tomat--Siap disantap dgn nasi panas 👌🐟🐟--",54,/id/resep/4344190-mangut-ikan-lele,"bawang putih, bawang merah, daun salam, daun bawang, cabe, rawit, minyak, ketumbar, bubuk, garam, gula, jahe, kunyit, kaldu, daun jeruk, lengkuas, ikan, santan, tomat, lele"
Kangkung Udang Terasi Pedas,"2 ikat kangkung--Secukupnya udang--1/2 buah bawang bombay--Secukupnya kecap manis--Secukupnya garam, kaldu bubuk--Bumbu halus:--2 siung bawang merah--2 siung bawang putih--4 buah cabe merah keriting--1 buah cabe rawit--1/2 bks Terasi--Secukupnya gula merah, sisir--","Tumis bawang bombay sampai agak layu. Masukkan bumbu halus, tumis sampai harum--Tambahkan udang, masak sampai berubah warna--Beri air, bumbui kecap, kaldu, garam & gula merah. Aduk rata, cicipi.--Masukkan kangkung, aduk rata. Tumis sebentar, sesuai selera--",8,/id/resep/4365583-kangkung-udang-terasi-pedas,"bawang putih, bawang merah, cabe, rawit, bubuk, garam, gula, kaldu, bawang bombay, udang, kecap, terasi"
Sambal Tempe+kacang panjang,1 ikat Kacang panjang--1 batang Tempe--10 biji Cabe merah--2 biji Tomat--Bawang merah 4 sium--Bawang putih 2 sium--Garam secukup nya--1 sdt gula--,"Kacang panjang di goreng terlebih dahulu--Tempe nya di potong2 jadi berapa bagian lalu di goreng,--Lalu cabe merah,tomat,bawang putih+ bawang merah, di ulek jadi satu--Setelah di ulek,masuk kan sambal yg udah di ulek ke dlm kuali,dn masuk kn tempe dan kacaang panjang, tunggu 1-15 menit--Siap di santap😁😁--",22,/id/resep/3950371-sambal-tempekacang-panjang,"bawang putih, bawang merah, cabe, garam, gula, tempe, kacang, tomat"
Mie goreng telur,1 bungkus mie kering (merk apa aja) sya pake nie burung dara--1 biji telur ayam--Bumbu halus--2 siung bawang merah--1 siung bawang putih--1 sdt garam--Bumbu tambahan--2 siung bawang merah--2 siung bawang putih--7 biji cabe rawit--Merica bubuk--,"Mie kering di rebus sampai layu--Haluskan bumbu halus--Iris tipis2 bumbu tambahan--Kemudian masukan bumbu tambahan ke minyak yg sdh panas, tumis sampai harum--Lalu masukkan bumbu halusnya, tumis--Pecahkan telur ayam kemudian tumis bersamaan dgn bumbu2--Masukkan mie yg sudah layu aduk pelan--Taburkan merica bubuk dan garam secukupnya,kemudian aduk lg sampai masak.--Mie goreng siap dihidangkan.... 😊 sederhana tapi menurut anak saya enak hehehe....--",51,/id/resep/3951296-mie-goreng-telur,"ayam, bawang putih, telur, bawang merah, cabe, rawit, bubuk, merica, garam,  mie "
Oseng-Oseng tempe kacang panjang Pedas,1 papan Tempe potong kotak kecil--1 ikat Kacang Panjang potong2--10 buah cabe merah--10 buah cabe rawit merah--20 butir bawang merah--7 butir bawang putih--1 buah tomat--1 lembar daun salam--1 ruas lengkoas--1 buah gula jawa--1/2 Sdt garam--1/2 sdt kaldu bubuk--1 bungkus kecil terasi--250 mili Air matang--Secukupnya minyak kelapa untuk menumis--Secukupnya bawang goreng--,"Iris tipis / rajang semua bawang / semua cabe / tomat / lengkoas--Panaskan minyak dan tumis semua bawang iris. Masak sampai harum--Masukan terasi. Aduk2 sebentar biar terasi matang--Masukan semua irisan cabe dan tomat + lengkoas + daun salam. Aduk2 rata sampai wangi--Masukan tempe dan kacang panjangnya. Aduk2 rata biar nyampur dengan bumbu. Tambahkan air matang aduk2 rata dan tutup / ungkep kira2 5 menit biar matang. * dengan api kecil--Setelah kurang lebih 5 menit buka tutupnya dan masukan gula jawa, garam dan bumbu penyedap. Aduk2 biar rata dan diamkan sebentar (semenit) biar semua bumbu menyerap.--Ting ! Tumis tempe kacang panjang sudah matang. Taruh dipiring saji dengan taburan bawang goreng... wuiihhh MANTAP JIWA ♡♡♡--",9,/id/resep/4246864-oseng-oseng-tempe-kacang-panjang-pedas,"bawang putih, bawang merah, daun salam, cabe, rawit, minyak, bubuk, garam, gula, kaldu, tempe, kacang,  air , bawang goreng, tomat, terasi"
Kentang tahu kuah kecap,1/4 kentang (potong2)--1/2 potong tahu putih (potong kotak)--2 siung bawang putih--5 siung bawang merah--Merica butir secukupnya--1 buah kemiri--secukupnya Penyedap/ gula--secukupnya Garam--secukupnya Kecap--secukupnya Air--,"Tahu goreng sisihkan--Bawang putih, bawang merah, merica, kemiri di ulek--Kemudian tumis sampai matang dan harum beri air tunggu sampai menggolak masukan kentang, penyedap/ gula, garam masak sampai kentang matang--Kemudian masukan tahu dan kecap masak kembali 5 menit angkat--",39,/id/resep/4257845-kentang-tahu-kuah-kecap,"bawang putih, bawang merah, merica, garam, gula,  tahu , kecap, kemiri, penyedap, tahu"
Pepes tahu ikan teri,"1 buah tahu putih (ukuran besar)--1/2 ons ikan asin teri--2 ikat daun kemangi--10 cabe rawit utuh--bumbu halus:--4 cabe merah--5 bawang merah--3 bawang putih--garam,penyedap rasa--daun pisang,tusuk gigi,2 sndok minyak sayur--","Halus kan tahu masukan bumbu halus garam penyedap rasa dan ikan teri dan bahan"" lain nya--Bungkus dengan daun pisang,lakukan smpai habis--Kukus kira"" 25 mnit lbih jg blh--Angakt bakar d atas teplon sampai daun sdikit kering selesai--",8,/id/resep/4261539-pepes-tahu-ikan-teri,"bawang putih, bawang merah, cabe, rawit, minyak, garam,  tahu , ikan, kemangi, penyedap, daun pisang, tahu"
Dadar telur kuah,"2-3 butir telur (di dadar)--1 buah tomat (buang biji, potong"")--1 batang daun bawang (daun pre) potong kecil""--4-5 helai daun sop--1 siung bawang putih cincang halus--4-5 sendok makan minyak wijen--secukupnya Garam, penyedap (penyedap jamur), merica--secukupnya Air--","Yang Paling pertama dadar telur dahulu,--Panaskan minyak wijen di kuali, tumis bawang putih hingga harum dan berwarna kuning kecoklatan (jgn sampai gosong, ntar pahit kuah nya)--Masukan daun pre tumis sebentar hingga daun pre layu lalu masukan tomat aduk"" bentar--Masukan air sesuai selera, garam, penyedap dan merica secukupnya biarkan mendidih dan icip rasa--Sebelum mendidih banget masukan telur yg sudah di dadar tadi, aduk pelan dan biarkan mendidih bentar--Setelah mendidih masukan daun sop, aduk bentar lalu matikan api--Lebih nikmat di makan selagi panas, karna klo sudah dingin agak Amis baunya😉--",8,/id/resep/4250190-dadar-telur-kuah,"bawang putih, telur, daun bawang, minyak, wijen, merica, garam, jamur, tomat, penyedap"
Ayam Pedas Bumbu Kuning,1/2 kg ayam (sayap)--5 lembar daun jeruk--2 buah serai--Bumbu Halus :--3 buah cabe merah besar--10 buah cabe keriting merah--1 buah tomat ukuran sedang--2 buah kemiri--3 siung bawang merah--2 siung bawang putih--1 cm kunir--1 sdt garam--1 sdm gula pasir--1/2 sdt merica bubuk--,"Cuci ayam dengan daun jeruk, tiriskan--Tumis bumbu halus hingga harum, tambahkan serai--Beri air lalu masukan ayam, masak dengan api sedang--Setelah bumbu meresap sempurna dan ayam sudah empuk, matikan api lalu siap disajikan --",28,/id/resep/4370187-ayam-pedas-bumbu-kuning,"ayam, bawang putih, bawang merah, serai, cabe, bubuk, merica, garam, gula, daun jeruk, kemiri, tomat"
Tumis tempe simple Ala Mama Kina,1 papan tempe (potong dadu)--3 bh cabe merah--3 bh cabe ijo--1/2 siung bawang bombay uk sedang--4 siung bawang merah--3 siung bawang putih--secukupnya Garam--1/2 sdm saos tiram--secukupnya Kecap manis--Royco rasa ayam--Minyak--,"Goreng tempe yg sdh dipotong dadu, tiriskan--Tumis bawang merah bawang putih bombay hingga harum, kemudian masukkan cabe merah ijo--Masukkan tempe, aduk.--Beri saos tiram, kecap manis, royco, garam, gula. Adukkk rata--Tes rasa, angkat dan sajikan.--",13,/id/resep/4317950-tumis-tempe-simple-ala-mama-kina,"ayam, bawang putih, bawang merah, cabe, minyak, garam, royco, tempe, bawang bombay, saos, tiram, kecap, saos"
Kering tempe pedes manis,"1 papan tempe, potong tipis2--50 gr kacang tanah--2 lmbr daun jeruk--5 bh cabe merah besar, iris serong--sckp gula, garam--sckp kecap manis--bumbu halus :--6 siung bawang merah--3 siung bawang putih--10 bh cabe rawit--","Goreng tempe sampai kering, sisihkan. Goreng kacang tanah sampai matang, sisihkan--Tumis bumbu halus,irisan cabe merah besar dan daun jeruk hingga bumbu harum, tambahkan tempe dan kacang goreng aduk rata--Masukkan gula, garam dan kecap manis jangan lupa koreksi rasa. jika sudah tercampur dan rasanya pas silahkan di angkat--Kalo sudah dingin bisa di masukkan dalam toples yaa--",39,/id/resep/3981134-kering-tempe-pedes-manis,"bawang putih, bawang merah, cabe, rawit, garam, gula, tempe, daun jeruk, kacang, kecap"
Cumi Tempe orek,1/2 papan Tempe (saya beli yg 1 papan 3000 an)--5 buah Cumi Asin--3 buah Cabe--3 siung bawang merah--2 siung bawang putih--2 sdm kecap manis--Sedikit air--Secukupnya garam--Secukupnya gula--Secukupnya minyak goreng--,"Iris bawang dan cabe nya.--Iris manjang tempe kemudian goreng. (ini fotonya sekalian goreng tahu 😃😂). Tiriskan--Cuci cumi asin nya terlebih dahulu sebelum di goreng biar gk asin.. Setelah cuci di goreng. (ati2 ya suka mental cuminya,tutup penggorengannya biar aman 😁). Tiriskan.--Panaskan minyak goreng, tumis bumbu sampe harum, kemudian masukkan cumi, tempe, aduk. Masukkan kecap,gula,garam dan beri sedikit air. Aduk rata.--Tunggu sampe kering. Soalnya orek identik dgn kering tempenya 😁--Yummii..--",11,/id/resep/3951638-cumi-tempe-orek,"bawang putih, bawang merah, cabe, minyak, garam, gula, tempe, kecap"
Soto Bandung / Soto Daging Sapi & Lobak,"250 gr daging sapi--1 L air utk merebus--2 lbr daun salam--1 btg serai geprek--2 cm jahe geprek--2 cm lengkuas geprek--1 btg seledri iris--1 btg daun bawang iris--1 sdt Kecap manis--2 buah lobak kupas, potong2--Minyak goreng utk menumis--4 lbr daun jeruk--Garam, gula pasir, merica--🌀 Bumbu Halus 🌀--2 siung bawang putih--4 siung bawang merah--🌀 Bahan Pelengkap 🌀--Kacang kedelai goreng--Bawang merah goreng--Sambal Cabe--Kerupuk--Cuka / jeruk nipis--","Rebus daging dgn air rebus sampai empuk, angkat dagingnya potong dadu, sementara airnya disaring, sisihkan--Panaskan minyak, tumis bumbu halus sampai harum, masukkan ke dalam panci yg berisi air rebusa daging tadi--Jerang di atas kompor, tambahkan daging, salam, serai, jahe, lengkuas, daun jeruk, biarkan mendidih, tambahkan lobak, garam, gula, merica, kecap, koreksi rasa, masak sampai lobak matang, menjelang diangkat tambahkan seledri, daun bawang, matikan api,--Sajikan soto bersama bahan pelengkap--------",64,/id/resep/3775525-soto-bandung-soto-daging-sapi-lobak,"bawang putih, bawang merah, daun salam, daun bawang, serai, cabe, minyak, merica, garam, gula, jahe, daun jeruk, jeruk nipis, kerupuk, kacang,  air , kecap, seledri, lengkuas, sapi, kerupuk, cuka, daging"
Telur Ceplok Balado 🍳,"1 kg telur--🍳 bumbu halus :--4 buah bawang putih (uk.besar)--8 buah bawang merah (uk.besar)--1 buah bawang bombai (uk.kecil)--Secukupnya cabai merah & rawit (selera)--🍳 bahan pelengkap :--Secukupnya air--Secukupnya gula merah, garam, royco--","Goreng telur sampai matang (me : pake cetakan kue apem, yg bulet² itu) sisihkan.--Tumbuk/blender bumbu sampai halus, lanjut tumis bumbu sampai harum. masukkan air, Gula merah, garam dan royco, cek rasa. Terakhir masukkan telur, masak hingga air asat agar bumbu meresap--Taraaa 😍 pedesnya nampol 😋 ahad,14/01/2018 [happycooking]--",11,/id/resep/4011985-telur-ceplok-balado-%F0%9F%8D%B3,"bawang putih, telur, bawang merah, cabai, rawit, garam, gula, royco, bawang bombai"
Gurame bakar pedas manis,1/2 kg gurame--secukupnya Jeruk nipis--secukupnya Garam--Bahan halus:--8 siung bawang merah--4 siung bawang putih--6 cabai merah--4 cabai setan--2 cm jahe--1 sdm ketumbar--1/2 sdm lada--2 sdm saus tiram--7 sdm kecap manis--1 batang daun sereh--secukupnya Garam--,"Rendam gurame yang sudah di cuci bersih dengan perasan jeruk nipis dan garam secukupnya (diamkan selama kurleb 30 menit) lalu goreng dengan minyak panas. (Saya suka ikan di goreng terlebih dahulu agar ikan jd crispy)--Haluskan semua bumbu halus kecuali batang sereh dengan menggunakan blender, tambahkan sedikit minyak goreng. Lalu tumis sebentar, tambahkan batang sereh. sisihkan.--Baluri ikan yang sudah di goreng menggunakan bumbu halus yang sudah di tumis tadi dan diamkan selama 30 menit atau klo mau lbh lama jg lbh baik. (Kalo ak udh ga sabaran bun, suami jg udh kelaperan) --Setelah didiamkan panggang ikan dengan menggunakan mentega dan tambahkan sisa bumbu halus tadi dan kecap sedikit agar lbh endeuss dan bumbu semakin meresap. Bolak balik ikan agar ikan tdk gosong. Angkat dan sajikan~~",48,/id/resep/4289252-gurame-bakar-pedas-manis-panggang-teflon-%F0%9F%98%81,"bawang putih, bawang merah, sereh, cabai, ketumbar, garam, jahe, jeruk nipis, lada, saus, tiram, kecap, gurame"
Tahu tumis jamur baso,Tahu kuning--Jamur--Pakcoy /sawi--2 siung bawang merah--2 siung bawang putih--1 helai daun bawang--1 tomat--1 cabe merah dan cabe hijau--1/2 bawang bombai--1 butir telur ayam--1 kaldu ayam--,"Pertama tumis telur beserta smua bumbu (bawang2 tomat)--Setelah harum masukan baso--Lalu masukan sawi/pakcoy,jamur, tahu campur secara rata--Beri garam, kaldu ayam, dan mecin secukupnya tumis hingga matang--Makanan siap di hidangkan--",9,/id/resep/4068771-tahu-tumis-jamur-baso,"ayam, bawang putih, telur, bawang merah, daun bawang, cabe, kaldu, bawang bombai, jamur, tomat, pakcoy, sawi, tahu"
Ungkep ayam dan tempe bumbu kuning,1 kg ayam bersihkan--2 papan tempe (potong potong)--5 lembar daun salam--5 lembar daun jeruk--1 batang serai (geprek)--1 ruas lengkuas--Bumbu halus--8 buah bawang merah--5 buah bawang putih--2 ruas kunyit--1 ruas jahe--2 sdt ketumbar bubuk--Secukupnya--Garam--Penyedap rasa--,"Terlebih dahulu masukkan air sampai tempe tenggelam lalu masukkan setengah bumbu halus, daun salam 2 lembar, 2 lembar daun jeruk, serai, lengkuas, garam dan penyedap rasa--Rebus di api sedang tunggu sampai air menyusut lalu matikan api dan angkat tempe yg sudah direbus ke dalam wadah, sisihkan--Sisa rebusan tempe tadi beri air lalu msukkan ayam hingga tenggelam didalam air, lalu beri sisa bumbu halus, daun salam, daun jeruk dan tambhkn kembali garam dan penyedap rasa--Rebus ayam sampai air menyusut dan agak kering lalu matikan api, sisihkan--Goreng ayam dan tempe ungkep bumbu kuning untuk santapan sarapan 😋 sisanya bisa dimasukkan kulkas, apa bila ingin dimakan tinggal digoreng aja 😊--",8,/id/resep/4237080-ungkep-ayam-dan-tempe-bumbu-kuning,"ayam, bawang putih, bawang merah, daun salam, serai, ketumbar, bubuk, garam, jahe, kunyit, tempe, daun jeruk, lengkuas, penyedap"
Tempe Mendoan Kucai,1 buah tempe--1 ikat daun kucai--Secukupnya tepung terigu--Secukupnya minyak goreng--Bumbu:--5 siung bawang putih--1/2 sdt ketumbar--2 lembar daun jeruk--Secukupnya kunyit--Secukupnya garam--Secukupnya air--,"Haluskan semua bumbu--Campurkan dengan tepung terigu dan air secukupnya lalu masukan daun kucai yang sudah dipotong kecil-kecil--Potong-potong tempe sesuai selera, lalu balut dengan adonan tepung terigu, goreng tempe dengan api sedang--Tempe Mendoan Kucai siap dinikmati (oh iya tempe mendoanya juga krispi lho)--",11,/id/resep/4014948-tempe-mendoan-kucai,"bawang putih, tepung, terigu, minyak, ketumbar, garam, kunyit, tempe, daun jeruk"
Egg roll ala korea,3-4 butir telor--3 batang daun bawang--1 buah wortel--1/4 kol--Royco dan sedikit minyak goreng--,Sediakan bahan tentunya--Potong seperti korek api--Masukan kedalam kocokan telor yang sudah di beri royco--Aduk sampai semua tercampur--Nyalakan kompor dan taruh teplon di atasnya yang sudah diberi minyak goreng lalu di lap dengan tisu--Tuang 1 sendok sayur kedalam teplon sampai penuh biarkan sampai agak setengah masak dan bawahnya bisa di angkat lalu gulung sisakan sedikit bagian yang terbuka--Lalu tuang kembali telor dan penuhi semuanya seperto bagian awal lalu gulung dan lakukan terus sampai ketebalan yang di inginkan--Hati hati jangan terlalu tebal karena bisa patah.. setelah selesai pindahkan kedalam piring lalu potong potong dan beri mayonaise atau saos sambal di atasnya..--,16,/id/resep/4219486-egg-roll-ala-korea,"daun bawang, minyak, royco, wortel, telor"
Tahu Bakso Isi Kornet,"10 buah tahu putih besar iris jadi 2--1 kaleng kornet sapi--7 sdm tepung tapioka--2 butir telur--1 buah daun bawang--50 cc air es--Bumbu halus :--2 siung bawang merah--3 siung bawang putih--Secukupnya merica, garam, penyedap--","Goreng tahu hingga setengah matang, sisihkan--Dalam wadah, campurkan kornet, bumbu halus, telur, tepung tapioka, air es dan irisan daun bawang. Aduk sampai rata--Belah bagian samping tahu, isikan adonan dalam tahu--Siapkan kukusan, tunggu hingga air mendidih lalu tahu siap dikukus--Setelah tahu matang, masukkan dalam kocokkan telur lalu goreng hingga berwarna keemasan--Bisa juga dimasukkan kulkas dan digoreng sewaktu-waktu ingin cemilan--Sajikan selagi hangat dan siap dinikmati 😊--",13,/id/resep/4303405-tahu-bakso-isi-kornet,"bawang putih, telur, tepung, bawang merah, daun bawang, merica, garam,  tahu ,  air , sapi, penyedap, tapioka, tahu"
Bola-Bola Tahu Isi Sosis Keju,3 potong tahu putih--2 sdm tepung terigu--1 sdm tepung tapioka--5 buah sosis--1 ons keju--1 ons tepung panir/ tepung roti--1 butir telur ayam--1 ikat daun bawang--Bumbu halus:--3 siung bawang merah--1 siung bawang putih--1 sdt garam / sesuai selera--1/2 sdt gula pasir--,"Haluskan tahu putih menggunakan garpu atau tangan--Haluskan semua bahan bumbu halus--Campurkan tahu yang sudah dihaluskan, bumbu halus, tepung terigu, tepung tapioka, kuning telur dan daun bawang--Ambil satu sendok adonan, pipihkan kemudian isi dengan sosis dan keju. Kejunya saya parut dulu sebelumnya biar lebih lumerrr 😋😋. Kemudian bulatkan--Celupkan bola-bola ke dalam putih telur, kemudian lumurkan dengan tepung roti/panir--Simpan di freezer selama 15 menit agar tepung roti menempel dan tidak protol saat digoreng--Goreng di minyak yang banyak dengan api sedang agar bagian dalamnya matang sempurna--Bola-bola tahu isi sosis keju ready to serve now 😊--",91,/id/resep/4230088-bola-bola-tahu-isi-sosis-keju,"ayam, bawang putih, telur, tepung, terigu, bawang merah, daun bawang, garam, gula,  tahu , roti, sosis, keju, panir, tapioka, tahu"
Tumis Kangkung Terasi Udang,2 ikat kangkung--Segenggam udang--2 siung bawang merah (iris)--1 siung bawang putih (iris)--2 buah cabe rawit--2 buah cabe merah (iris)--1/2 tomat (iris)--2 buah asam sunti--1/2 sdt terasi udang (bakar sejenak)--1/2 sdt garam dapur (sesuai selera)------,"Petik kangkung lalu bilas hingga bersih. Begitu juga dengan udang, setelah udang dibersihkan, tambahkan jeruk purut dan sedikit garam.--Tumis semua bumbu yang sudah diiris halus, cabai rawit dan asam sunti, kemudian masukkan terasi ke dalam wajan tumis--Setelah bumbu setengah matang, masukkan udang dan tunggu hingga udang agak matang--Masukkan kangkung dan tunggu hingga kangkung layu. Tambahkan sedikit garam.--Siap disajikan. 😉--",11,/id/resep/3875159-tumis-kangkung-terasi-udang-%F0%9F%8D%A4,"bawang putih, bawang merah, cabe, rawit, garam, udang, tomat, terasi"
