Title,Ingredients,Steps,Loves,URL,Bahan
Tahu lada hitam n bawang bombay,"5 potong dadu Tahu besar--Minyak goreng--Bumbu halus :--5 siung  bawang putih--1 ruas  seruas jahe--1 sdt  lada hitam (munjung)--1 sdm saos tiram (sy pke lee kum kee)--1 sdm Gula jawa, sejumput garam--1 sdt kaldu jamur (sy pke totole)--2 sdm maizena larutkan dg air--Pelengkap : 1 bawang bombay ukuran besar--","Goreng tahu di api besar(hanya agar tahu berkulit), sisihkan--Tumis bumbu halus sampai matang, tambahkan air secukupnya (kira2 250ml) n tunggu hingga mendidih--Masukkan tahu n bumbu2 lain, koreksi rasa, tambahkan sedikit demi sedikit larutan maizena sampai kekentalan yg diinginkan--Masak hingga kuah menyusut, setelah hampir matang masukkan bawang bombay n aduk2 sebentar. Siap di hidangkan.--",8,/id/resep/4411966-tahu-lada-hitam-n-bawang-bombay,"bawang putih, maizena, minyak, garam, gula, jahe, kaldu,  tahu , bawang bombay, lada, saos, tiram, jamur, saos, tahu"
Tumis Brokoli Tahu,"4 buah Tahu putih ,potong dadu--Brokoli--secukupnya Daun bawang--4 siung Bawang putih--4 siung Bawang merah--1 buah Tomat--secukupnya Lada--secukupnya Gula,garam--1 sdm Saos tiram--secukupnya Lada bubuk--Minyak goreng--secukupnya Air matang--","Goreng tahu hingga kecoklatan--Bersihkan brokoli dengan cara dicuci dengan air garam,apa bila ingin hasil brokoli cepat empuk dapat dicelur terlebih dahulu dengan air panas--Rajang tomat,duo bawang dan daun bawang--Panas kan wajan,tuang sedikit minyak,tumis dengan api sedang duo bawang dan daun bawang--Tambahkan air, masukkan brokoli--Setelah brokoli empuk, masukkan tahu yg sudah digoreng tadi--Tambah kan saus tiram,gula,garam dan lada,koreksi rasa--Setelah matang,angkat, sajikan--Selamat mencoba 😀😀--",8,/id/resep/4411747-tumis-brokoli-tahu,"bawang putih, bawang merah, daun bawang, minyak, bubuk, garam, gula,  tahu , lada,  air , saos, tiram, brokoli, saos, tomat, tahu"
Sambal Tahu (Spicy Tofu),"1 bungkus tahu putih kotak (potong 4 kecil)--secukupnya Cabai merah  (saya segenggam)--secukupnya Cabai rawit  (opsional, jika suka pedas)--3 siung bawang merah--3 siung bawang putih--1/2 tomat--1/2 bawang bombai--1/2 gelas air (secukupnya)--Secukupnya minyak goreng--Secukupnya garam, gula, bubuk merica, dan penyedap rasa--","Untuk tahu:--Rebus tahu dengan garam/penyedap hingga meresap kedalam--Tuangkan minyak secukupnya di wajan yang berbeda, goreng tahu hingga menguning. Lalu tiriskan.--Untuk bumbu:--Haluskan cabai, bawang merah & bawang putih, serta tomat menggunakan blender/ulek tradisional--Tuangkan sdikit minyak ke wajan, lalu ongseng bawang bombai yang sudah di iris. Guna untuk mengharumkan tumis.--Setelah harum, tuangkan bumbu sambal yang sudah halus, lalu aduk-aduk--Tuangkan air, campurkan garam, gula, merica bubuk dan penyedap. Lalu koreksi rasa.--Setelah di rasa pas, tuangkan tahu yang sudah digoreng kemudian aduk-aduk hingga matang. Setelah itu tiriskan kedalam wadah.--Sambal tahu ala rumahan siap untuk disantaaaaap🍴--",10,/id/resep/4409108-sambal-tahu-spicy-tofu,"bawang putih, bawang merah, cabai, rawit, minyak, bubuk, merica, garam, gula,  tahu , bawang bombai,  air , tomat, penyedap, tahu"
Bacem Tahu&Tempe Tanpa Kecap (a.k.a Bacem ndeso),5 tahu kulit--1/2 papan tempe--1 ruas lengkuas--1 daun salam--Secukupnya garam--Secukupnya penyedap (optional)--Secukupnya gula pasir--Secukupnya air--Bumbu halus;--2 bawang putih--4 bawang merah--2 kemiri--1 sdt ketumbar--1 bulatan gula jawa--,"Tata tahu, tempe dalam panci/wajan.--Masukkan bumbu halus, daun salam, lengkuas, air, garam, penyedap, gula pasir.--Masak sampai air menyusut. Jagan lupa cek rasa.--Bisa langsung dinikmati, bisa juga digoreng.--",10,/id/resep/4403514-bacem-tahutempe-tanpa-kecap-aka-bacem-ndeso,"bawang putih, bawang merah, daun salam, ketumbar, garam, gula,  tahu , tempe, lengkuas, kemiri, penyedap, tahu"
Bergedel (perkedel) Tahu,1 kotak tahu putih (ukuran besar)--1-2 daun pre (iris halus)--2 siung bawang putih--5 siung bawang merah--1/4 sdt merica bubuk--1/2 sdt garam (sesuai selera)--Kaldu bubuk--1-2 butir telur--,"Haluskan tahu putih (sy uleg)--Haluskan bumbu²--Lalu campur semua bahan² tambahkan telur, aduk rata--Koreksi rasa lalu goreng dalam minyak panas dengan api sedang hingga kecoklatan.--Angkat lalu tiriskan dan siap disajikan dengan cocolan sambal kecap 😙😋--",9,/id/resep/4401875-bergedel-perkedel-tahu,"bawang putih, telur, bawang merah, bubuk, merica, garam, kaldu,  tahu , tahu"
Sayur Tahu Kuning,6 Buah Tahu--2 biji Bawang Merah--2 biji Bawang Putih--1 jari Kunyit kuning--2 biji Kemiri--Garam--Penyedap Rasa--Gula--,"Pertama, goreng tahu setengah matang lalu angkat dan tiriskan--Bahan bahan seperti bawang merah, kunyit, bawang putih, garam, kemiri, penyedap rasa lainnya di haluskan--Lalu setelah di haluskan,, pamaskan bumbu yang sudah dihaluskan...lalu tambahkan air, gula dan masukan tahu setengah matang tadi,, aduk aduk sampai wangi--Lalu di sajikan--",38,/id/resep/4401960-sayur-tahu-kuning,"bawang putih, bawang merah, garam, gula, kunyit, kemiri, penyedap, tahu"
Semur ayam tahu,"1/2 kg ayam--10 biji tahu goreng--2 siung bawang putih--5 siung bawang merah--2 butir kemiri--1/4 sdt lada--1 sdt garam--secukupnya Gula putih--1 butir tomat--1 lembar daun salam--1 daun jeruk--1 batang sereh(saya tidak pakai)--1 ruas jari lengkuas,jahe--200 ml air--3 sdm kecap--2 sendok sayur minyak--","Ayam ungkep digoreng,tahu di goreng,lalu bumbu2 di halusakn.Kemudain tumis sampai layu.--Masukkan ayam dan tahu di aduk sampai rata,masukkan gula,garam,kecap aduk sampai rata--Masukkan air, daun jeruk, daun salam, sereh dan jahe....tunggu sampai kental....--Angkat dan siap di hindagkan.......selamat mencoba😀😀--",14,/id/resep/4400824-semur-ayam-tahu,"ayam, bawang putih, bawang merah, daun salam, sereh, minyak, garam, gula, jahe,  tahu , daun jeruk, lada, kecap, lengkuas, kemiri, tomat, tahu"
Tumis Cumi asin pedas campur tahu..,"75 grm cumi asin cuci bersih goreng 1/2kering--4 buah tahu cuci potong kecil2 goreng 1/2mateng--10 cabe rawit--2 buah tomat--3 siung bawang putih--5 siung bawang merah--1 sdt gula--5 sdm kecap manis--Tdk usah pakai garam krn cumi sdh asiiiiinnnnn..--Lengkuas,daun salam (sy tdk pke)--",Cuci bersih cumi asin lalu rendam air panas..tiriskan goreng kering..potong2--Cuci bersih smua bumbu lalu iris2..--Cuci tahu..potong kecil2..lalu goreng 1/2matang--Nyalakan api sedang..tumis bumbu iris hingga harum..masukkan cumi aduk2 sampai rata--Masukkan tahu goreng gula dan kecap..aduk rata kembali beri sdikit air..tunggu hingga matang..angkat..hidangkan..--,8,/id/resep/4399349-tumis-cumi-asin-pedas-campur-tahu,"bawang putih, bawang merah, daun salam, cabe, rawit, garam, gula,  tahu , kecap, lengkuas, tomat, tahu"
Pepes tahu jamur tiram,"2 potong tahu putih uk.besar--1 mangkuk jamur tiram (siangi, cuci, suwir, blansir sbentar trus peras)--1 btr telur--Sesuai selera daun kemangi (cuci, siangi)--Secukupnya daun pisang dan lidi/straples (sy terpaksa pake straples karna ga ada lidi 😢)--° Bumbu halus :--3 siung bawang putih--5 Siung bawang merah--1 Bj kemiri--Sejumput merica (boleh skip)--1 cm kunyit (bisa pake kunyit bubuk)--bila perlu gula, garam, kaldu bubuk--","Uleg bumbu halus, tumbuk sekalian tahu hingga hancur lembut bersama bumbu halus, aduk rata, incip dikit dan koreksi rasa (kalau mau pedas, bumbu halus bisa dtambah cabai yaa)--Bila sudah pas rasanya, campur jamur dan daun kemangi. Aduk rata.--Tambahkan telur. Aduk rata lagi. Siapkan kukusan dan bungkus daun--Taruh skitar 2-3 sdm adonan di daun pisang, bungkus sesuai selera, semat dgn lidi atau pake straples sperti sy 😢😂 ulang sampai adonan habis.--Stelah kukusan panas, masukkan kukusan, masak sampai daun pisang berubah warna. Angkat, sajikan😍--",16,/id/resep/4398638-pepes-tahu-jamur-tiram,"bawang putih, telur, bawang merah, bubuk, merica, garam, gula, kunyit, kaldu,  tahu , tiram, jamur, kemiri, kemangi, daun pisang, tahu"
"Sundubu jjigae,순두부 찌개(Sup Tahu Pedas)","5 buah tahu kuning atw putih,potong kotak--1/4 buah kol putih (iris)--1 bh telor di kocok lepas--segenggam touge (sy skip krn g ada stok)--2 sdm air jeruk lemon (aslinya jeruk nipis)--1 bh bawang bombay iris memanjang--1 batang daun bawang potong serong--secukupnya gula pasir--secukupnya garam dan penyedap--secukupnya bubuk cabe--secukupnya air--secukupnya minyak goreng--Bumbu Halus :--2 buah cabe merah keriting--3 buah cabe rawit (pedas sesuaikan selera ya)--1 siung bawang putih--3 siung bawang merah--1 bh tomat ukuran kecil--","Tumis bumbu halus hingga harum lalu masukan air secukupnya.--Masukan tahu,irisan kol dan touge,aduk hingga rata.kemudian tambahkan garam,gula pasir,penyedap rasa,bubuk cabe dan perasan air lemon,aduk sampe air mendidih,lalu tambahkan kocokan telor aduk2 sampe telor matang.--Sesaat sebelum di angkat,masukan irisan bawang bombay dan irisan daun bawang,aduk sebentar,koreksi rasa,setelah pas,angkat dan sajikan.--Happy cooking moms..--",14,/id/resep/4398039-sundubu-jjigae%EC%88%9C%EB%91%90%EB%B6%80-%EC%B0%8C%EA%B0%9Csup-tahu-pedas,"bawang putih, bawang merah, daun bawang, cabe, rawit, minyak, bubuk, garam, gula,  tahu , jeruk nipis, bawang bombay,  air , lemon, ikan, tomat, penyedap,  kol , tahu, telor"
Tahu Pepes Goreng,"Secukupnya Tahu kulit--400 gram tahu putih--6 buah tahu kulit (ambil isinya aja)--2 buah wortel--50 gram udang rebon--1 ikat daun kemangi, petiki daunnya--1 butir telur--1 batang daun bawang dan seledri--15 butir cabe rawit hijau--6 lembar daun jeruk--1 lmbr daun kunyit--1 sdt garam, gula, kaldu bubuk, sedikit merica--2 buah tomat--Secukupnya minyak goreng--Bahan-Bahan Halus--7 buah cabe merah keriting--6 butir cabe rawit hijau--1 batang sereh ambil bagian putih nya--4 butir bawang putih--6 butir bawang merah--Bahan celupan--5 sdm tepung beras--8 sdm tepung terigu--1/2 sdt garam--Secukupnya air--Secukupnya minyak goreng--","🌸 Siapkan semua bahan, hancurkan tahu, iris bahan, blender bahan halus, cuci bersih udang rebon lalu sisihkan,panaskan minyak goreng tumis bahan halus.
🌸 Masukkan daun jeruk, kunyit, wortel dan udang rebon lalu aduk rata dan tunggu sampai wortelnya sedikit layu.
🌸 Setelah itu tambahkan daun bawang, cabe rawit, tomat lalu aduk sampai rata, lalu matikan kompor.
🌸 Tambahkan garam, gula, kaldu bubuk, merica lalu aduk rata.
🌸 Lalu tambahkan tahu aduk rata, daun kemangi dan telur--Penyelesaian, ambil tahu yang sudah di ambil isinya lalu masukkan isian pepes, lakukan sampai habis,sisihkan.--Ambil bahan celupan, celupkan tahu lalu goreng sampai kuning keemasan, lakukan sampai habis.--Taraaa siap dinikmati dehhh😀😀👍--",15,/id/resep/4396990-tahu-pepes-goreng,"bawang putih, telur, tepung, terigu, bawang merah, daun bawang, sereh, cabe, rawit, minyak, bubuk, merica, garam, gula, kunyit, kaldu,  tahu , daun jeruk, udang, seledri, tomat, kemangi, wortel, beras, tahu"
Bola2 tahu,1 kotak tahu putih uk besar--1 buah wortel uk kecil--1 batang daun bawang--4 sdm terigu (boleh dikurangi)--1/2 sdm garam (bisa dikurangi/tambah)--1/2 sdt merica--1/2 sdt ketumbar--2 butir bawang putih--,"Tumbuk merica,ketumbar dan bawang putih hingga halus--Potong kecil2 daun bawang dan wortel--Haluskan tahu putih kemudian campurkan dengan bumbu,terigu dan sayuran--Bentuk adonan menjadi bulat pipih, lalu goreng hingga kecoklatan--Selamat mencoba--",8,/id/resep/4397055-bola2-tahu,"bawang putih, terigu, daun bawang, ketumbar, merica, garam,  tahu , wortel, tahu"
Semur Tahu Telor Tempe,"4 buah telor ayam (rebus dan kupas kulitnya)--4 potong tahu putih/coklat--5 potong tempe--6 sdm kecap manis--secukupnya Garam, lada bubuk dan kaldu bubuk--Bumbu halus :--6 siung bawang merah--2 siung bawang putih--4 butir kemiri sangrai--1 sdt lada bubuk (aslinya pake merica bulet)--600 ml air--","Tumis bumbu halus sampai matang dan harum.--Masukkan telor, tahu, tempe, dan air lalu aduk dengan bumbu--Tambahkan kecap manis, garam, kaldu bubuk, dan lada bubuk secukupnya--Masak sampai air agak menyusut dan bumbu meresap (ungkep). Koreksi rasa dan siap dihidangkan. Bila ingin pedas bisa tambahkan cabe rawit utuh.--",36,/id/resep/4396286-semur-tahu-telor-tempe,"ayam, bawang putih, bawang merah, bubuk, merica, garam, kaldu,  tahu , tempe, lada, kecap, kemiri, tahu, telor"
Bola-bola tahu simple,10 butir tahu--seujung baking powder--1 bks masako--1 butir telur besar--minyak untuk menggoreng--,"Peras tahu menggunakan kain bersih sampek airnya habis--Siapkan wadah campur tahu yang sudah di peras dengan masako,telur dan baking powder,aduk rata,lalu bentuk bulat--Siap di goreng,agar kopong dalam tekan tekan tahu saat menggoreng--",8,/id/resep/4396275-bola-bola-tahu-simple,"telur, minyak, tahu"
Orek Telur+Tahu suka-suka,2 putih telur--1 telur utuh(kocok bersama 2 putih telur diatas)--2 buah tahu besar. Potong kotak kecil--1/2 bawang bombay--2 siung bawang putih--Saos tomat--Saos sambel dikit aja--Saos tiram--secukupnya Garam gula Lada--,"Goreng tahu setengah mateng. Sisihkan--Tumis bawang bombay, bawang putih hingga harum. Masukkan kocokan telur lalu orak arik.--Masukkan tahu, lalu saos sambel, tomat. Aduk rata--Masukkan saos tiram, garam, gula, lada secukupnya. Masak sampai mengental. Saya lebih suka agak kering dan gk basah--Tes rasa, kalo sudah pas siap dihidangkan.--Sarapan penuh gizi dan protein untuk memulai hari bersama keluarga tercinta--",12,/id/resep/4395814-orek-telurtahu-suka-suka,"bawang putih, telur, garam, gula,  tahu , bawang bombay, lada, saos, tiram, saos, tomat, tahu"
Semur Telur Tahu Kentang,"4 butir Telur Ayam direbus--16 Potong Tahu Digoreng--4 Butir Kentang ukuran sedang--6 Siung Bawang Merah--4 Siung Bawang Putih--2 cm pala diparut--2 cm Jahe Dimemarkan--2 buah kemiri yang sudah disangrai--secukupnya Ketumbar bubuk--secukupnya Garam, Gula, Merica--sesuai selera Kecap manis--500 ml air matang--1 lembar daun jeruk--1 batang daun bawang--1 buah cabai merah besar--","Haluskan bumbu (bawang merah, bawang putih, kemiri sangrai beri sedikit garam)--Tumis bumbu halus, masukkan juga jahe yang sudah dimemarkan dan daun jeruk. Tumis hingga harum--Tambahkan air, gula garam, merica dan kecap manis sesuai selera. Masak hingga bumbu tanak.--Masukkan tahu, telur dan kentang kemudian masak lagi hingga bumbu meresap. Tambahkan juga daun bawang dan cabai merah. Koreksi rasa. Jika kuah dirasa kurang tambahkan air.--Note : banyaknya kuah garam, gula, lada dan kecap disesuaikan dengan selera masing2 😊--Tambahkan juga bawang goreng sebagai pelengkap. Semur siap disajikan--",11,/id/resep/4395648-semur-telur-tahu-kentang,"ayam, bawang putih, telur, bawang merah, daun bawang, cabai, ketumbar, bubuk, merica, garam, gula, jahe,  tahu , daun jeruk,  air , kecap, kemiri, tahu"
Tumis tahu campur,10 Tahu goreng--1 ikat pokcoy--5 buah baby corn--Cabe hijau--Bakso--Bawang merah--Bawang putih--Garam--Gula--Penyedap rasa--,"Iris bawang merah dan putih,dan cabe hijau--Tumis hingga harum,pakai minyak sedikit,tambahkan garam dan gula--Masukan bakso,baby corn,pokcoy,dan tahu,aduk hingga rata.--Tambah sedikit air,aduk sampai matang,setelah itu hidangkan.--",8,/id/resep/4355368-tumis-tahu-campur,"bawang putih, bawang merah, cabe, garam, gula,  tahu , pokcoy, penyedap, bakso, tahu"
Tahu isi pedas simpel mudah,"4 kotak tahu (per-kotaknya potong jadi 3 bagian) goreng kering--3 buah wortel serut kasar--1,5 ons tauge--1 ons cabe rawit (selera)--50 ml air--5 sdm tepung bumbu--Bumbu :--1 siung bawang bombay ukuran besar--6 siung bawang putih--1 sdt merica bubuk--secukupnya Garam--secukupnya Gula--","Siapkan tahu yg sudah digoreng, keruk isinya lalu sisikan menjadi 2 bagian antara isi tahu dan tahunya--Iris-iris bawang bombay, bawang putih iris kasar dan cabe rawit iris menyerong. Tumis sampai layu harum.--Masukan wortel, tauge dan isian tahu tadi, aduk rata agar bumbu tercampur semua. Beri 50 ml air agar cepat layu sayur2annya.--Bumbui dengan merica, garam dan gula aduk rata lagi. Cicipi rasanya, kalau sudah pas masak sebentar aduk2 lagi sampai sayuran matang. Tiriskan biarkan isinya agak dingingan dulu--Siapkan tahu goreng, lalu isi dengan isian yg sdh matang tadi, isi isian tahu sampai munjung/penuh. Ulangi sampai tahu goreng habis.--Celupkan/lumuri di tepung bumbu yg sudah dicairkan hingga segala sisi tahu isi terlumuri adonan tepung rata. Disini tekstur kekentalan adonan tepungnya kental setengah encer/cair, jd tidak terlalu kental dan tidak terlau cair jg.--Siapkan wajan, beri minyak goreng agak banyak panaskan sampai minyak goreng panas lalu masukan tahu isinya--Goreng dengan api sedang yaa agar tidak gosong. Dan 1x balik saja saat menggoreng agar tidak menyerap minyak banyak--Selamat mencoba 😊 semoga bermanfaat 😉--",11,/id/resep/4393874-tahu-isi-pedas-simpel-mudah,"bawang putih, tepung, cabe, rawit, bubuk, merica, garam, gula,  tahu , bawang bombay, tauge, wortel, tahu"
"Sambel Goreng sawi Putih,Tahu & Kentang",1 kentang--4 lembar sawi putih--3 tahu kuning/putih--1 daun salam--1 daun jeruk--1 ruas lengkuas--Secukupnya gula jawa&pasir--Secukupnya garam--Secukupnya penyedap (optional)--1/2 bungkus santan kara--Secukupnya air--Secukupnya minyak--Bumbu halus;--2 bawang putih--4 bawang merah--2 cabe besar--1 cabe rawit--2 kemiri--,"Kentang dikupas 👉potong dadu 👉goreng--Sawi potong sesuai selera--Tahu potong kotak 👉 goreng--Tumis bumbu halus dengan daun jeruk, daun salam, lengkuas sampai harum.--Masukkan sawi dan tumis sampai layu tambahkan secukupnya air--Masukkan tahu, kentang. Bumbui garam,gula, penyedap.--Masukkan santan. Masak sampai matang dan jangan lupa cek rasa.--",21,/id/resep/4390605-sambel-goreng-sawi-putihtahu-kentang,"bawang putih, bawang merah, daun salam, cabe, rawit, minyak, garam, gula,  tahu , daun jeruk, lengkuas, santan, kemiri, penyedap, sawi, tahu"
Tumis tauge tahu pedas manis,1 1/2 genggam tauge--5 buah tahu potong dadu--6 buah bawang merah--2 siung bawang putih--6 biji lombok--Secukupnya gula merah--Secukupnya saos tiram--Secukupnya royco--Secukupnya kecap manis--Secukupnya air--,"Goreng tahu yg sudah dipotong dadu setengah masak dan sisihkan tahu yg sudah digoreng--Tumis bawang merah dan putih hingga harum, lalu masukkan lombok dan tumis--Masukkan gula merah, saos tiram, kecap, royco tumis smpai rata--Masukkan tahu aduk smpai rata dan masukkan tauge aduk rata--Masukkan air secukupnya aduk rata--Diamkan dan tutup pakai tutup panci yg sesuai--Kalau sudah mendidih aduk dan cek rasa--Bila rasa sudah pas, siap disajikan--",28,/id/resep/4387575-tumis-tauge-tahu-pedas-manis,"bawang putih, bawang merah, gula, royco,  tahu , saos, tiram, kecap, tauge, saos, tahu"
Tahu geprek sambal bawang,2 bh tahu ukuran sedang (goreng)--Bumbu sambal:--5 bh rawit (sesuai selera)--1 siung bawang putih--secukupnya Garam--1 sdm minyak panas--,Haluskan semua bumbu lalu tambahkan minyak panas.--Penyet tahu dg bumbu.--Tahu geprek siap dinikmati bersama nasi hangat dan krupuk--,10,/id/resep/4385575-tahu-geprek-sambal-bawang,"bawang putih, rawit, minyak, garam,  tahu , tahu"
Tahu Kukus rendah lemak cocok untuk diet,"2 buah tahu--1 butir telur--1 buah wortel--1 buah daun bawang--2 siung bawang putih--3 siung bawang merah--secukupnya Merica--7 sdm tepung (tepung terigu, tepung bakwan, tepung serbaguna)--2 sendok minyak zaitun (boleh diganti minyak goreng biasa) agar adonan tidak lengket pd loyang--","Potong bawang prei, parut wortel spt di gambar / sesuai selera. Bisa ditambahkan campuran lain spt jamur / sosis. Gunakan 2 tahu.--Haluskan merica, bawang putih dan bawang merah.--Campurkan semua bahan, haluskan.--Tambahkan tepung. Bisa tepung bumbu atau tepung bakwan agar lebih enak.--Masukkan dalam cetakan--Kukus dan usahakan beri serbet pada tutup pengukus untuk menahan air tidak jatuh ke adonan.--Kukus selama 15-20 menit hingga adonan mengembang.--Jika bosan di kukus, setelah proses pengukusan bisa digoreng dg dibaluri putih telur--",15,/id/resep/4384662-tahu-kukus-rendah-lemak-cocok-untuk-diet,"bawang putih, telur, tepung, terigu, bawang merah, daun bawang, minyak, merica, wortel, tahu"
Semur bali tahu dan telur,4 telur--2 tahu uk besar aku potong segitiga kecil--Gula merah--Kecap manis--2 daun salam--Gula garam dan royco--Bahan halus:--5 cabe merah besar--4 bawang merah--6 bawang putih--1 ruas jahe--2 kemiri--Sedikit tomat potong--,"Rebus dulu telur nya sampe matang lalu tiriskan. Dan potong tahu nya dan tiriskan--Goreng telur bulat (skip) dan goreng setengah matang tahunya--Lalu blender semua bahan halusnya--Masukan semua bahan halus ke minya goreng masukan daun salam ny juga.--Lalu kasi bumbu royco gula garam dan kecap dan gula merah--Masukan telur dan tahu yg sudah di goreng aduk sebentar,masukan air 1 gelas kecil--Diam kan beberapa saat sampai air menyusut.--Selamat mencoba--",8,/id/resep/4384727-semur-bali-tahu-dan-telur,"bawang putih, telur, bawang merah, daun salam, cabe, garam, gula, jahe, royco,  tahu , kecap, kemiri, tomat, tahu"
Sayur oseng kecambah tahu,"Kecambah (saya biasa nya beli 3 rbu)--3 Tahu (potong dadu)--2 Cabe ijo / merah besar (iris serong)--5 cabe rawit (iris serong), jika suka pedas boleh ditambah lg--4 siung bawang putih--2 siung bawang merah--Garam, gula, penyedap rasa--secukupnya Minyak sayur--Air secukupnya (4 sendok)--","Goreng tahu terlebih dahulu, setelah itu tiriskan.--Tumis bumbu bawang putih, bawang merah sampai harum, setelah itu masukan irisan cabe rawit.--Masukan kecambah sampai dg layu.--Masukan tahu dan irisan cabe ijo/merah, beri air sedikit.--Tambahkan gula, garam dan penyedap rasa.--Siap di sajikan.--",16,/id/resep/4384853-sayur-oseng-kecambah-tahu,"bawang putih, bawang merah, cabe, rawit, minyak, garam, gula,  tahu , penyedap, tahu"
Rolade Tahu,"A. 2 buah Tahu ukuran besar (dihancurkan)--2 siung bawang putih (diparut)--1 siung bawang merah (diparut)--1/2 buah wortel (diparut)--1 buah Telur--sesuai selera Garam, merica--5 buah sosis--B. Bahan kulit--1 buah telur--1/2 gelas air--3 SDM terigu--Sejumput garam--","Campur semua bahan A di mangkok. Diamkan sebentar--Campur semua bahan B. Lalu dimasak tipis-tipis (seperti membuat kulit lumpia)--Susun telur diatasi alumunium foil--Ratakan Tahu di atas telur, kemudian taruh sosis.--Gulung tahu, pastikan sosis tertutup adonan tahu--Kukus--Potong sesuai selera, selamat menikmati 😊--",9,/id/resep/4384346-rolade-tahu,"bawang putih, telur, terigu, bawang merah, merica, garam,  tahu , sosis, wortel, tahu"
Kare Instan Kepala Ayam & Tahu,"500 gr Kepala Ayam--4 Buah Tahu (Potong, digoreng)--1 Bungkus Bumbu Kare Instan--1 Bungkus Santan Instan--5 sdm Minyak Goreng--800 ml Air--1 Batang Daun Bawang (Iris kasar)--Bumbu Iris ::--5 Siung Bawang Putih--5 Siung Bawang Merah--4 Cabe Merah--5 Cabe Rawit--4 cm Lengkuas (Dimemarkan)--2 Lembar Daun Salam--2 Lembar Daun Jeruk Purut--Bumbu Pelengkap ::--1/2 sdt Kaldu Bubuk--1/4 sdt Lada Bubuk--Secukupnya Penyedap Rasa--Secukupnya Garam--Secukupnya Gula Pasir--","Panaskan minyak goreng,tumis bumbu iris hingga harum, masukkan bumbu kare instan,aduk rata.--Kemudian tuang air, masukkan potongan kepala ayam dan beri bumbu pelengkap,masak hingga kuah mendidih dan kepala ayam empuk.--Tuang santan dan masukkan tahu goreng,aduk rata, masak hingga kuah mendidih.--Kemudian masukkan irisan daun bawang, aduk rata sebentar lalu matikan api.--Kare instan kepala ayam dan tahu siap disajikan.--",29,/id/resep/4384459-kare-instan-kepala-ayam-tahu,"ayam, bawang putih, bawang merah, daun salam, daun bawang, cabe, rawit, minyak, bubuk, garam, gula, kaldu,  tahu , daun jeruk, lada, lengkuas, santan, penyedap, tahu"
Sapo tahu telur puyuh😁,10 butir telur puyuh--50 grm wortel--50 gram brokoli--5 bh tahu sutra (tp aku pke tahu biasa karena ga ada)--23 ml saos tiram--2 sdm tepung maizen (cairkan ya)--2 sdt ladah bubuk--3 bh bawang putih--1 sdt garam--Penyedap rasa--,"Haluskan bawang putih dan lada bubuk,, stelah itu tumis hingga harum--Masukan wortel beri air sedikit untuk mengempukkan wortel nya, setelah empuk masukan tahu (yg di potong kecil dan d goreng), aduk smp meresap--Masukan saos tiram, dan penyedap, jika sudah pas tuang maizeana guna untuk mengentalkan--Stelah rasa sudah pas, masukan brokoli dan telur puyuh tunggu smp brokoli nya layu ya,,--",8,/id/resep/3650462-sapo-tahu-telur-puyuh%F0%9F%98%81,"bawang putih, telur, tepung, bubuk, garam, aren,  tahu , lada, saos, tiram, brokoli, saos, penyedap, wortel, puyuh, tahu"
Tahu bacem sederhana,10 bh tahu--5 siung bawang merah--5 siung bawang putih--1 sdm Ketumbar--1 bh kemiri--Daun salam--Daun jeruk--Kecap--Gula jawa--Air--,"Haluskan bumbu. Bawang merah, bawang putih, ketumbar, kemiri.--Siapkan panci yang diisi air kira2 1,5 liter.--Masukkan tahu dan bumbu halus serta daun salam dan daun jeruk.--Masukkan gula jawa dan kecap. Jgn lupa tambah kan garam.--Aduk, koreksi rasa dan biarkan hingga air rebusan habis.--Angkat dan simpan di kulkas(klu saya) semaleman.--Gorek dengan minyak panas.--Warna akan semakin coklat ketika sudah digoreng.--Angkat dan sajikan--",31,/id/resep/4383497-tahu-bacem-sederhana,"bawang putih, bawang merah, daun salam, ketumbar, gula, daun jeruk, kecap, kemiri, tahu"
Tahu Taoge Kuah Kecap,"4 buah tahu coklat/tahu kempus,potong dadu--1 mangkuk taoge/kecambah--1 batang seledri,iris halus--4 siung bawang putih,iris tipis--7 buah cabe rawit,potong2--3 sdm kecap manis--1/4 sdt merica bubuk--300 ml air--2 sdm minyak goreng--Secukupnya garam--","Panaskan minyak goreng,masukkan bawang putih dan cabe,tumis hingga harum dan matang--Masukkan air,tahu,garam dan merica bubuk,masak hingga mendidih--Masukkan kecap manis dan taoge,aduk rata,masak sebentar sampai taoge setengah layu,tes rasa,matikan api--Taburi dg seledri--Sajikan😊--",14,/id/resep/4381787-tahu-taoge-kuah-kecap,"bawang putih, cabe, rawit, minyak, bubuk, merica, garam,  tahu , kecap, seledri, tahu"
