Title,Ingredients,Steps,Loves,URL,Bahan
Sup ikan dori fillet,2 bh ikan dori fillet--2 bh wortel dipotong serong--1 bh kentang potong kotak--1 bh tomat ukuran sedang--Daun bawang dan seledri di potong2--1 bh sereh geprek--1 bh bawang merah iris halus--1 bu bawang putih geprek iris halus--1 sdt lada butir dihaluskan--2 bh bawang merah diulek haluskan--2 bh bawang putih haluskan--Jahe secukupnya digeprek--5 lembar Daun jeruk--6 bh cabe rawit merah (utuh maupun dipotong bisa)--secukupnya Garam--Royco secukup nya--Air secukup nya--,"Potong kecil ikan dori fillet cuci bersih, tiriskan--Tumis bawang merah dan putih yang di iris halus serta bumbu yang diolek halus--Masukan sereh geprek dan daun jeruk, tumis sebentar, lalu tambahkan air secukupnya--Masukan wortel, kentang sampai setengah empuk, masukan penyedap dan garam (tes rasa) lalu masukan ikan dori--Sambil menunggu matang, masukan irisan tomat, daun bawang dan seledri jangan lupa cabe rawitnya juga--Kalau sudah matang tes rasa.... Jadi deh--",44,/id/resep/4049100-sup-ikan-dori-fillet,"bawang putih, bawang merah, daun bawang, sereh, cabe, rawit, garam, jahe, royco, daun jeruk, lada, seledri, ikan, tomat,  dori , wortel"
Krecek / Oseng Pindang Ikan Tongkol,"10 potong pindang tongkol uk kecil--Garam, gula pasir, kaldu bubuk--Kecap manis--2 lbr daun salam--3 lbr daun jeruk--1 ruas jahe geprek--1 tangkai daun bawang potong per 1 cm--Secukupnya air-- Bumbu, serba iris --3 siung bawang putih--1 siung bawang bombay--5 buah cabe gendot--5 buah cabe rawit merah--1 buah tomat--","Panaskan minyak, tumis bawang putih, bawang bombay, jahe, salam, daun jeruk, sampai harum, masukkan duo cabe & tomat, beri 1/2 gelas air, biarkan mendidih--Masukkan pindang ikan tongkol, beri garam, gula, kaldu bubuk, kecap, koreksi rasa, masak sampai bumbu menyerap & air berkurang, sajikan--",44,/id/resep/4032619-krecek-oseng-pindang-ikan-tongkol,"bawang putih, daun salam, daun bawang, cabe, rawit, bubuk, garam, gula, jahe, kaldu, daun jeruk, bawang bombay, kecap, tomat, tongkol"
Sup Woku Ikan Bawal,"3 ekor bawal ukuran besar--3 buah tomat iris melintang--Secukupnya daun kemangi--Secukupnya daun bawang (iris kecil2)--2 batang sereh (geprek)--1 ruas kunyit--1 ruas jahe--1 ruas lengkuas--4 siung bawang putih--5 siung bawang merah--2 buah kemiri--7 buah cabai rawit setan (potong kecil2)--Secukupnya garam--Secukupnya gula jawa--3 sendok makan minyak goreng untuk menumis--1,5 liter air--","Cuci bersih ikan bawal & bersihkan bagian dalamnya, kemudian potong setiap ikan menjadi 3 bagian.--Haluskan semua bumbu (bawang putih, bawang merah, kemiri, kunyit, jahe, lengkuas).--Panaskan 3 sendok makan minyak goreng. Tumis bumbu yg sudah dihaluskan bersama batang sereh yg sudah digeprek sampai harum.--Tambahkan +/- 1,5 liter air. Tunggu sampai mendidih.--Tambahkan gula jawa & garam secukupnya.--Masukkan ikan bawal yg sudah dipotong2. Tutup wajan.--Setelah hampir matang, koreksi rasa. Masukkan daun kemangi, irisan daun bawang, tomat, & cabai rawit. Masak sebentar.--Sajikan sup woku ikan bawal panas2 bersama nasi hangat & kerupuk.--Selamat menikmati 😊😊😊.--",43,/id/resep/4335313-sup-woku-ikan-bawal,"bawang putih, bawang merah, daun bawang, sereh, cabai, rawit, minyak, garam, gula, jahe, kunyit, lengkuas, kemiri, tomat, kemangi"
Tuna sambal kemangi,6 potong ikan tuna--1 buah jeruk nipis--6 siung bawang merah--3 siung bawang putih--10 buah cabe keriting--8 buah cabe rawit (boleh ditambah sesuai selera)--1 buah tomat--secukupnya Garam gula--1/2 sdt terasi (saya goreng dulu)--4 tangkai daun kemangi (ambil daunnya saja)--1 lembar daun jeruk--100 ml air--,"Cuci bersih ikan tuna, lumuri air jeruk nipis. Diamkan 15 menit.--Goreng ikan tuna sampai matang, jangan terlalu kering.--Uleg semua bahan bumbu: bawang, cabe, terasi, tomat.--Tumis bumbu yang sdh di uleg sampai wangi, masukkan daun jeruk. Masukkan air, biarkan sampai mendidih, masukkan garam dan gula. Aduk rata lalu masukkan ikan tuna yg sudah digoreng.--Aduk rata hingga bumbu meresap ke ikan dan air berkurang sedikit. Masukkan kemangi, aduk sampai kemangi layu.--Sebelum diangkat jangan lupa tes rasa ya. Tambahkan jika ada yg kurang. Bila sdh pas, matikan kompor. Angkat dan sajikan.--Selamat mencoba 😘--",43,/id/resep/4243023-tuna-sambal-kemangi,"bawang putih, bawang merah, cabe, rawit, garam, gula, daun jeruk, jeruk nipis, ikan, tomat, kemangi, terasi"
Tim Salmon telur,250 gr salmon fillet--1 jeruk nipis--2 telur--5 lembar daun bayam--1/2 sdt kecap asin--1/2 sdt bawang putih bubuk/bawang parut--Sedikit lada bubuk--1/4 sdt minyak wijen--,"Bersihkan salmon, potong2 kotak, lalu lumuri dgn perasan jeruk nipis--Campur smua bahan di wadah anti panas, kalo sdh campur telur gak bisa check rasa ya, krna ada telur mentah,jadi perkiraan aja rasanya--Kukus selama 20mnt atau sampai matang--",43,/id/resep/4029454-tim-salmon-telur,"ayam, bawang putih, telur, minyak, wijen, bubuk, jeruk nipis, lada, kecap, salmon"
Pesmol ikan mas,"5 ekor ikan mas--Santan kara--Bawang merah--Bawang putih--Cabe merah--Kunyit--Garam--Gula--Ketumbar--Kemiri--secukupnya Air--Daun salam,sereh, lengkuas--Pelengkap:cabe rawit utuh,kemangi,wortel potong korek api--","Cuci bersih ikan--Haluskan cabe,bawang,ketumbar,kunyit,kemiri, hingga halus.--Tumis bumbu hingga harum masukan air secukup'y.tambah kan garam,gula&santan kara.masukan ikan biar kan hingga mendidih dan bumbu meresap--Masukan bahan pelngkap--Siap d hidangkan dengan nasi putih--",43,/id/resep/4028193-pesmol-ikan-mas,"bawang putih, bawang merah, daun salam, sereh, cabe, rawit, ketumbar, garam, gula, kunyit, lengkuas, ikan, santan, kemiri, kemangi, ikan mas, wortel"
Ikan Nila Acar Kuning,"6 ons nila--1 buah wortel, potong potong--1 buah mentimun buang biji, potong potong--20 biji cabe rawit utuh (kalo doyan pedas)--1 batang serai, geprek--3 lembar daun jeruk--1/2 sdm jeruk nipis--secukupnya garam,gula, air--Bumbu Halus :--7 siung bawang merah--4 siung bawang putih--2 ruas kunyit--2 cm jahe--1 sdt merica--5 biji cabe merah--","Bersihkan ikan,lumuri jeruk nipis dan beri garam, diamkan 15 menit--Goreng ikan sampai kecokelatan dan kering. angkat dan tiriskan--Tumis bumbu halus bersama serai dan daun jeruk, setelah wangi beri air lalu tambahkan wortel, biarkan sampai matang. beri juga garam dan gula--Setelah kental masukkan cabe rawit utuh,mentimun dan air jeruk nipis, masak sebentar. kemudian masukkan ikan goreng, biarkan sampai bumbu meresap--Angkat dan sajikan--",43,/id/resep/4001622-ikan-nila-acar-kuning,"bawang putih, bawang merah, serai, cabe, rawit, merica, garam, gula, jahe, kunyit, daun jeruk, jeruk nipis, nila, timun, wortel"
Ikan Kembung Bumbu Kuning,"3 ekor ikan kembung besar, potong 3 bagian--1 buah wortel--5 siung bawang merah--4 siung bawang putih--6 butir kemiri--2 ruas kunyit--1 ruas jahe--2 ruas lengkuas--2 lembar daun jeruk--2 lembar daun salam--1 batang daun bawang--1/2 buah tomat--1/2 sdt lada bubuk--1/2 sdt ketumbar bubuk--Secukupnya garam, gula, kaldu jamur--Minyak dan air--","Cuci bersih ikan, potong jadi 3 bagian. Goreng hingga matang. Sisihkan--Haluskan semua bumbu kecuali daun salam, daun jeruk dan lengkuas. Tumis hingga harum. Masukkan daun salam, daun jeruk dan lengkuas. Aduk rata. Masukkan wortel dan tambahkan air, masak hingga wortel matang. Beri garam, gula dan sedikit kaldu jamur. Tes rasa.--Terakhir masukkan ikan goreng dan irisan tomat, aduk hingga rata. Angkat dan sajikan.--",42,/id/resep/4244423-ikan-kembung-bumbu-kuning,"bawang putih, bawang merah, daun salam, daun bawang, minyak, ketumbar, bubuk, garam, gula, jahe, kunyit, kaldu, daun jeruk, lada, jamur, lengkuas, ikan, kemiri, tomat, ikan kembung, wortel"
Bandeng Asem Pedas Seger Kuah Kuning nonMSG,"1 kg bandeng segar (isi 3 ekor)--1 buah jeruk nipis--10 siung bawang merah--10 siung bawang putih--15 biji cabe rawit merah (sesuai level pedas yang diinginkan)--seruas kunyit (kira-kira dua senti)--seruas jahe (kira-kira satu setengah senti)--4 biji asam jawa--2 batang sereh--8 lembar daun jeruk--1,5 Liter air--","Rebus air, sembari menunggu mendidih, bersihkan ikannya.--3 ekor bandeng dipotong masing-masing menjadi enam potongan. Cuci dan baluri dengan sebuah air jeruk nipis agar mengurangi amis.--Iris tipis bawang putih, bawang merah, dan haluskan seruas kunyitnya.--Geprek jahe dan dua batang sereh.--Nyalakan kompor dengan api sedang dan masukkan sedikit minyak goreng ke dalam wajan penggorengan.--Tumis irisan bawang putih dan bawang merahya. Tunggu sampai layu dan keluar aromanya. masukkan geprekan jahe, sereh, dan daun jeruk.--Setelah aroma lebih gurih, masukkan kunyit yang telah dihaluskan tadi. Masukkan pula cabe rawit merahnya.--Angkat, kemudian masukkan seleruh bumbu ke dalam panci berisi air yang mendidih tadi.--Masukkan asam jawa.--Masukkan potongan bandeng ke dalamnya.--Tambahkan secukupnya garam dan gula sedikit saja.--Koreksi rasa. Jangan lama-lama merebusnya.--Akhirnya, Bandeng Asem Pedas Seger Kuah Kuning nonMSG siap dinikmati bersama.--Sekadar Informasi, saya memakan bersama kerupuk keong, gorengan tahu kering, dan kerupuk keong. Minumnya menggunakan es jeruk nipis ijo. Alhamdulilah yahuddd. Ah, memasak benar-benar perkara hati agar masakan ramuannya enak. Selamat mencoba Bunda.. ^^--",41,/id/resep/4370961-bandeng-asem-pedas-seger-kuah-kuning-nonmsg,"bawang putih, bawang merah, sereh, cabe, rawit, jahe, kunyit, daun jeruk, jeruk nipis, asam jawa, bandeng"
Salmon Saos Mentega,250 g Salmon iris tipis--3 sdm mentega--1 sdm minyak zaitun--3 siung bawang putih cincang halus--1 siung bawang bombay iris tipis--1 ruas jahe geprek--1 sdm kecap asin--1 sdm kecap manis--1 sdm saos inggris--Garam gula merica bubuk kaldu (secukupnya)--1 sdm tepung maizena (sy d skip krn g suka kental)--,"Tumis bombay dg minyak zaitun, tambahkan bawang putih dan jahe. Tumis sampe harum.--Masukkan salmon.--Tambahkan mentega, kecap asin, kecap manis, saos inggris, aduk2 sampai rata. Tambahkan garam dkk. Cek rasa. Tgg sebentar sampai bumbu meresap, Simple right.--",41,/id/resep/4351239-salmon-saos-mentega,"bawang putih, tepung, maizena, minyak, bubuk, merica, garam, gula, jahe, kaldu, bawang bombay, mentega, saos, kecap, saos, salmon"
Ikan kembung balado,5 ekor ikan kembung--1 bks bumbu racik ikan goreng--Bumbu halus :--10 biji cabe merah keriting--15 biji cabe rawit merah--7 siung bawang merah--6 siung bawang putih--1 buah tomat merah--2 cm lengkuas (geprek)--1 batang sereh (geprek)--2 lbr daun salam--2 lbr daun jeruk (boleh tdk pakai)--1 bks terasi kecil--secukupnya Garam--Gula--Penyedap--Minyak goreng--20 ml Air--,"Cuci bersih ikan,lalu rendam dlm bumbu racik diamkan selama 10 menit--Haluskan semua bumbu, sy uleg. tumis bumbu masukan daun salam, daun jeruk, sereh dan lengkuas jika sudah harum tambahkan air sekitar 20 ml lalu masukan ikan dan tunggu hingga matang.--",40,/id/resep/4457706-ikan-kembung-balado,"bawang putih, bawang merah, daun salam, sereh, cabe, rawit, minyak, garam, gula, daun jeruk, lengkuas, ikan, tomat, penyedap, terasi, ikan kembung"
Bandeng Masak Kecap,2 Ekor Ikan Bandeng--500 ml Minyak Goreng untuk menggoreng--50 ml Minyak Goreng untuk menumis--600 ml Air--2 Batang Daun Bawang (Iris kasar)--Bumbu Halus ::--4 Siung Bawang Putih--5 Siung BawanG Merah--Bumbu Iris ::--3 Cabe Merah--5 Cabe Rawit (Opsional)--5 cm Lengkuas (Di memarkan)--2 Daun Salam--3 Daun Jeruk Purut--Bumbu Pelengkap ::--5-6 sdm Kecap Manis (Opsional)--1 sdt Kaldu Bubuk--Secukupnya Garam--Secukupnya Gula Pasir--Secukupnya Penyedap Rasa--,"Kali ini saya memakai bandeng tanpa duri yang sebelumnya di potong sesuai selera dan dicuci bersih,tiriskan. Kemudian kucuri dengan jeruk nipis. Panaskan minyak goreng kemudian goreng ikan bandeng hingga keemasan..angkat dan tiriskan.--Panaskan minyak goreng untuk menumis, tumis bumbu halus dan bumbu iris hingga harum.--Kemudian masukkan ikan bandeng gorengg, tuang air dan beri bumbu pelengkap..masak hingga kuah mendidih kemudian masukkan irisan daun bawang, aduk rata, matikan api.--Bandeng masak kecap ala saya siap disajikan.--",40,/id/resep/4157240-bandeng-masak-kecap,"bawang putih, bawang merah, daun salam, daun bawang, cabe, rawit, minyak, bubuk, garam, gula, kaldu, daun jeruk, kecap, lengkuas, ikan, penyedap, bandeng"
Sarden Kaleng Dengan Tahu,"1 Kaleng Sarden Ukuran Kecil--2 Tahu, DiGoreng--Bumbu Yg DiUlek:--7 Siung Bawang Merah, Kupas n Cuci Bersih--5 Siung Bawang Putih, Kupas n Cuci Bersih--7 Cabe Merah Besar Cuci Bersih--5 Cabe Rawit Merah Cuci Bersih--1 Tomat Cuci Bersih--# Secukupnya Garam #--# Secukupnya Gula Pasir #--# Secukupnya Air #--","Tumis Bumbu Yang Sudah Di Ulek Dengan Minyak Goreng, Setelah Bumbu Matang/Harum Tambahkan Air Secukupnya (100 Ml) n Sarden Kaleng Juga Tahu,,, Masak Hingga Matang n Beri Garam n Gula Pasir Secukupnya, Koreksi Rasa Jika Sudah Pas Matikan Kompor...------",39,/id/resep/4311806-sarden-kaleng-dg-tahu,"bawang putih, bawang merah, cabe, rawit, garam, gula,  air , tomat, tahu"
Pesmol ikan tenggiri,1/2 kg ikan tenggiri--Bumbu yg dihaluskan :--10 pcs bawang merah--5 pcs bawang putih--5 btr kemiri--3 bh cabe merah--Kunyit--Jahe--1 sdt ketumbar bubuk--Garam--Lengkuas (geprek)--Sereh (geprek)--2 lmbr daun salam--2 lmbr daun jeruk--1 bh tomat potong2--10 bh Cabe rawit utuh--secukupnya Air--Masako--,Cuci bersih ikan ke mudian lumuri garam + perasan jeruk nipis diamkn +- 15 mnt--Goreng ikan smpe matang kecoklatan--Tumis bumbu halus sampe harum + bumbu geprek& daun slm daun jeruk aduk rata kmudian + tomat--Tambhkn air secukupya + masako + gula tes rasa--Masukan ikan goreng + cabe rawit utuh--Aduk rata kmdian tutup wajan agar bumbu meresap.--Tes rasa &masak ikan sampe bumbu mengental--Uenak nyummy--,39,/id/resep/4245332-pesmol-ikan-tenggiri,"bawang putih, bawang merah, daun salam, sereh, cabe, rawit, ketumbar, bubuk, garam, jahe, kunyit, daun jeruk, lengkuas, ikan, kemiri, tomat, tenggiri"
Ikan patin bumbu kuning,"Bahan:--2 ekor (600 gr)ikan Patin--2 batang serai, memarkan--2 cm lengkuas, iris tipis--3 lembar daun jeruk--2 lembar daun salam--2 sdt gula pasir--2 buah jeruk nipis--1 genggam cabe rawit merah dan hijau--1 sdm air perasan asam jawa--1 lt air--secukupnya Garam--Minyak untuk menumis--Bumbu Halus:--5 buah bawang merah--3 siung bawang putih--2 cm jahe--1/2 sdm kunyit bubuk--1 bungkus kecil santan siap pakai--","Bersihkan ikan, potong sesuai selera. Lumuri dengan garam dan air jeruk nipis atau air asam. Diamkan selama 15 menit.
Cuci ikan dengan air dingin. Tiriskan.--Haluskan semua bahan bumbu halus dengan cobek atau blender.--Tumis bumbu halus hingga matang dan berbau harum.--Tambahkan irisan lengkuas, daun salam, faun jeruk dan serai. Teruskan tumis sebentar sampai serai agak layu.--Tambahkan 1 lt air masak sampai mendidih.
Kecilkan api ke posisi sedang, masukkan ikan, dan cabe rawit utuh. masak sampai ikan berubah warna dan matang.
Masukkan santan aduk aduk sampai air sedikit menyusut.--Tambahkan garam dan gula sesuai selera.--Terakhir beri 2 sdm air asam jawa. Angkat.
Ikan siap dihidangkan--",39,/id/resep/4205275-ikan-patin-bumbu-kuning,"bawang putih, bawang merah, daun salam, serai, cabe, rawit, minyak, bubuk, garam, gula, jahe, kunyit, daun jeruk, jeruk nipis,  air , lengkuas, ikan, santan, patin, asam jawa"
Pepes Tongkol,"2 keranjang ikan tongkol--4 butir kemiri utuh--10 bawang putih--15 bawang merah--8 cabe merah besar--5 cabe kecil--2 buah tomat--2 lembar daun pisang--3 cm asam jawa--Secukupnya gula pasir,--Secukupnya garam--Secukupnya gula merah--Secukupnya air matang,--Secukupnya  tusuk gigi--","Cuci bersih ikan tongkol--Haluskan semua bahan dg blender--Tumis bumbu hingga matang. Tambahkan gula, garam, gula merah, sedikit air agar bumbu meresap. Aduk rata. Koreksi rasa.--Angkat bumbu, siapkan daun pisang. Lumuri daun pisang dg bumbu→ikan tongkol→lumuri bumbu pepes. Lakukan hingga semua bahan habis.--Siapkan kukusan dg api sedang. Masukkan pepes dlm kukusan. Tunggu hingga 30 mnit / sampai daun pisang layu.--Jika sdh selesai dikukus, angkat dan tirikan. Siap disajikan #nomicin #nomsg--",39,/id/resep/4050254-pepes-tongkol,"bawang putih, bawang merah, cabe, garam, gula,  air , ikan, kemiri, tomat, tongkol, asam jawa, daun pisang"
Bandeng kuah kuning,"1 ekor ikan bandeng (500 gram)--2 ruas laos dimemarkan--1 buah serai dimemarkan--4 buah cabe hijau besar potong--2 buah tomat potong--Bumbu yang dihaluskan--8 buah bawang merah--5 siung bawang putih--5 buah kemiri--1 ruas jahe--1 ruas kunyit--secukupnya Garam, gula, penyedap rasa--Secukupnya air--Secukupnya minyak--","Potong ikan bandeng dan cuci bersih--Tumis bumbu halus tambahkan laos & serai sampai harum & matang--Tambahkan air secukupnya sampai mendidih--Masukkan ikan dan cabe hijau tambahkan gula, garam, penyedap rasa--Tes rasa terakhir masukkan tomat aduk sampai mendidih--Bandeng kuah kuning siap disantap--",38,/id/resep/3794839-bandeng-kuah-kuning,"bawang putih, bawang merah, serai, cabe, minyak, garam, gula, jahe, kunyit, ikan, kemiri, tomat, penyedap, bandeng"
Ikan tongkol acar kuning kuah pedas,7 potong ikan tongkol asap--1 buah timun--1 buah wortel--5 buah cabe merah keriting--7 buah cabe rawit--1 buah cabe ijo (iris tipis tipis)--2 butir bawang putih--4 butir bawang merah--1 ruas kunyit uk. sedang--1 lbr daun salam--1 lbr daun jeruk--1 sdm santan kara--400 ml air--1 sdm gula pasir--2 bks royco rasa ayam--secukupnya minyak untuk menumis--,"Goreng sebentar ikan tongkol lalu tiriskan sebentar, potong potong timun dan wortel bentuk korek api--Bawang merah, bawang putih, kunyit, cabe merah, cabe rawit haluskan menggunakan blender--Tumis bumbu yang sudah di haluskan masukan daun salam dan daun jeruk aduk rata lalu masukan 400 ml air diamkan hingga mendidih, jangan lupa beri gula pasir dan royco cicipi rasanya--Setelah air sudah mendidih masukan wortel dan timun di susul ikan tongkol yg sudah di goreng, irisan cabe ijo, kecilkan api lalu diamkan hingga air sedikit meresap--Dan jika air sudah agak sedikit menyusut tambahkan 1 sendok makan santan kara aduk rata kembali hingga mendidih kembali,--Sudah matang angkat lalu sajikan 😀--",38,/id/resep/4259476-ikan-tongkol-acar-kuning-kuah-pedas,"ayam, bawang putih, bawang merah, daun salam, cabe, rawit, minyak, gula, kunyit, royco, daun jeruk, ikan, santan, tongkol, timun, wortel"
Spicy Tuna Aglio Olio Spaghetti,"Spaghetti (saya pakai la fonte)--Tuna kaleng (saya pakai ayam brand)--Bawang putih, cincang halus--Cabe rawit merah iris tipis--Olive oil--Merica--Chili flakes untuk taburan--","Rebus spaghetti di air mendidih yang sudah ditambahkan garam. Rebus sesuai tekstur yg di inginkan, stlh itu di saring berikan olive oil sedikit.--Tumis bawang putih, cabe rawit merah sampai harum, tambahkan tuna kaleng. Aduk hingga tercampur rata--Masukkan Spaghetti, tambahkan garam, merica, aduk rata, tes rasa.--Setelah itu sajikan dengan taburan chili flakes apabila doyan pedes.--",38,/id/resep/4051476-spicy-tuna-aglio-olio-spaghetti,"ayam, bawang putih, cabe, rawit, merica"
Nila goreng saus tiram,1/2 kg ikan nila--Bumbu yang diiris:--7 bawang merah--5 bawang putih--2 buah tomat--secukupnya Garam--secukupnya Gula--secukupnya Kaldu bubuk--secukupnya Motto--8 cabe keriting--5 cabe rawit--secukupnya Saos tiram--secukupnya Kecap manis--Bumbu ikan nila goreng:--5 bawang merah--3 bawang putih--2 cm kunyit--secukupnya Garam--secukupnya Motto--secukupnya Kaldu bubuk--secukupnya Minyak goreng--,"Cuci dengan bersih ikan nila--Haluskan bumbu nila goreng,beri garam, motto n kaldu bubuk lalu beri air secukupnya lalu masukkan kedalam wadah lalu masukkan ikan nilai tunggu 10 menit biar meresap--Panaskan minyak lalu goreng ikan nila angkat n sisihkan--Panaskan minyak lalu tumis bawang merah, bawang putih, cabe, masukkan garam, motto,kaldu bubuk, aduk rata lalu beri air, setelah matang masukkan saos tiram n kecap manis aduk rata--Tata nila dipiring lalu siram dengan bumbu yang sudah ditumis tadi n siap dihidangkan--Selamat mencoba--",37,/id/resep/4375679-nila-goreng-saus-tiram,"bawang putih, bawang merah, cabe, rawit, minyak, bubuk, garam, gula, kunyit, kaldu, saos, tiram, kecap, ikan, saos, tomat, nila"
Ikan gabus bumbu kuning,4 ekor ikan gabus--1 lembar daun kunyit--3 cm lengkuas (geprek)--3 lembar daun salam--2 biji serai (geprek)--4 biji blimbing wuluh (diiris tipis2)--1 biji tomat sedang (diiris-iris)--10 biji cabe rawit (diutuhkan)--secukupnya Air--350 ml santan--Jeruk nipis--2 sendok makan minyak goreng--Garam--Gula--bumbu halus--10 biji bawang merah--4 biji daun bawang--8 biji cabe kering--3 cm jahe--3 cm kunyit--,"Setelah ikan gabus dah bersih semua dr lendir, sisik dan dalaman ikan siapkan jeruk nipis dan garam utk diusapkan ke daging ikan agar tdk amis, biarkan meresap selama 10 menit.--Siapkan 2 sendok minyak goreng utk menumis bumbu halus, masukkan serai, lengkuas dan daun salam. Aduk trs sampai harum. Baru masukkan ikan diatas bumbu tumisan td, diaduk trs sampai agak layu baru masukkan air sedikit aja biar bumbu bs meresap kedalan ikan. Setelah mendidih dan ikan dah agak empuk baru masukkan santan, garam dan gula. Aduk rata, setelah agak mendidih baru masukkan belimbing wuluh, tomat dan cabe rawit. Koreksi rasa--Sajikan hangat2--",37,/id/resep/4064337-ikan-gabus-bumbu-kuning,"bawang merah, daun salam, daun bawang, serai, cabe, rawit, minyak, garam, gula, jahe, kunyit, jeruk nipis, lengkuas, ikan, santan, tomat, ikan gabus"
Kerecek pindang tongkol Pete selong,1 ons pindang tongkol--50 gr Pete selong--Secukupnya bawang bombay--3 siung bawang merah--2 siung bawang putih--3 buah cabe gendot--1 buah cabe merah--1 buah tomat uk sedang--1/2 sdt garam--1 sdt gula pasir--1 sdt kaldu bubuk--Secukupnya minyak goreng untuk menumis&menggoreng--200 ml air--,"Goreng pindang tongkol hingga setengah matang, sisihkan--Tumis bawang bombay,bawang putih dan bawang merah hingga layu setelah itu masukan cabe gendot,cabe merah dan tomat lalu masukan pete selong oseng sebentar lalu masukan pindang tongkol dan juga air--Tambahkan gula pasir, garam dan kaldu bubuk jangan lupa test rasa masak hingga macak macak--Kerecek pindang tongkol Pete selong siap dinikmati--Mari makan--",37,/id/resep/4055933-kerecek-pindang-tongkol-pete-selong,"bawang putih, bawang merah, cabe, minyak, bubuk, garam, gula, kaldu, bawang bombay, tomat, tongkol, pete"
Sarden Masak Tempe Cabe Hijau Sayur,potong dadu Tempe--2 siung bawang putih iris tipis--2 siung bawang merah iris tipis--6 buah cabe hijau besar potong tipis menyamping--1 sdt garam--1/2 sdt gula--2 buah tomat potong dadu--2 buah wortel potong melingkar tipis--1 botol sarden (saya menggunakan merk kingfish balado)--1 sdt minyak goreng--2 ruas daun bawang--400 ml air--,"Panaskan wajan masukkan minyak kemudian tumis bawang merah, bawang putih dan daun bawang--Tumis sampai harum, kemudian tambahkan gula dan garam--Tambahkan wortel dan tempe tambahkan air--Masak terus sampai agak matang kemudian masukkan sarden--Jangn terlalu diaduk agar ikan tidak hancur--Masak sampai tanak--Sarden masak tempe cabe hijau sayur siap untuk dinikmati. Selamat mencoba--",37,/id/resep/4015929-sarden-masak-tempe-cabe-hijau-sayur,"bawang putih, bawang merah, daun bawang, cabe, minyak, garam, gula, tempe, tomat, wortel"
Sup Ikan gurame,1 ekor ikan gurame--Bumbu :--3 siung bawang merah (di iris)--2 siung bawang putih (di iris)--1 ruas jahe (di iris)--3 buah tomat hijau (di iris)--Asam jawa (secukupnya)--1 sendok teh Kecap ikan--1 ikat kemangi--,"Cuci bersih ikan dan rendam dengan air jeruk 15 menit,lalu sisihkan(saya langsung minta di Fillet di tukang ikannya jadi ga repot)--Panaskan minyak. Tumis semua bumbu iris hingga harum (bawang merah,bawang putih,jahe)--Tambahkan air,tunggu sampai mendidih kemudian Masukan ikan. Rebus sebentar (10 menit)--Masukan kecap ikan,air asam jawa,tomat,garam dan penyedap rasa. Cek rasa--Matikan api. Kemudian masukan kemangi.--Sup siap disajikan. Sajikan selagi hangat. Seperti di foto sup nya saya taburi bawang putih cincang yg di goreng kering. Sesuai selera ya mom.--",35,/id/resep/4440210-sup-ikan-gurame,"bawang putih, bawang merah, jahe, kecap, ikan, tomat, kemangi, gurame, asam jawa"
Oseng ikan pari asap,1/4 kg ikan pari asap--Secukupnya minyak goreng--5 buah cabe merah keriting--7 buah cabe rawit--4 buah bawang putih--5 buah bawang merah--1 buah tomat ukuran besar--1 ruas lengkuas geprek--1/2 cm jahe geprek--2 lembar daun jeruk--Secukupnya kecap--1 batang daun bawang--Secukupnya kecap--Secukupnya gula--Secukupnya garam--Secukupnya air--Penyedap (opsional)--,"Cuci bersih ikan, lalu potong kecil-kecil (goreng, tiriskan).--Iris semua bumbu.--Panaskan sedikit minyak, tumis semua bumbu kecuali tomat dan daun bawang (tunggu sampai harum).--Masukkan sedikit air.--Selanjutnya masukkan ikan. Tambahkan garam, gula, penyedap dan tomat.--Aduk rata, tambahkan kecap dan daun bawang. Aduk kembali, koreksi rasa.--Tunggu air kering, oseng ikan pari asap siap dihidangkan.--Selamat mencoba 😊--",35,/id/resep/4226901-oseng-ikan-pari-asap-iwak-pe,"bawang putih, bawang merah, daun bawang, cabe, rawit, minyak, garam, gula, jahe, daun jeruk, kecap, lengkuas, ikan, tomat, penyedap,  pari "
Gurami goreng tepung saos asam manis,"1 Gurami ukuran sedang daging dipisah dg tulangnya--Bahan saos :--2 bawang putih cincang--1 bawang bombay uk sedang--1/2 paprika merah/hijau--1/2 nanas uk sedang--dikit Saos tiram,saos merah,garam,gula,tepung maizena dicairkan--","Cuci bersih gurami beri air nipis diamkan sejenak--Beri garam,merica,kunyit atau racik untuk goreng ikan--Tabur tepung maizena lalu goreng,sisihkan--Buat saos lalu tuang diatas gurami--",35,/id/resep/4213539-gurami-goreng-tepung-saos-asam-manis,"bawang putih, tepung, maizena, garam, gula, bawang bombay, saos, tiram, paprika, saos, gurami, nanas, daging"
