Title,Ingredients,Steps,Loves,URL,Bahan
Oseng tempe kecap,2 papan tempe--1/2 ons cabe hijau--5 buah chili padi--Bumbu:--1 siung bombay--3 siung bawang putih--1 ruas lengkuas--2 lembar daun jeruk--3 sdm sos tiram--5 sdm kecap--Secukupnya garam dan penyedap--Secukupnya minyak--Secukupnya air--,Cuci bersih dan Potong semua bahan dan bumbu.--Tumis bumbu hingga harum.--Kemudian masukkan cabe dan tumis hingga layu tambahkan air sedikit....lalu masukkan tempe masak hingga matang. Cicipi rasa tambah garam penyedap kecap dll.--,36,/id/resep/4375952-oseng-tempe-kecap,"bawang putih, cabe, minyak, garam, tempe, daun jeruk, tiram, kecap, lengkuas, penyedap"
Oseng Sawi Tahu Tempe,1 ikat sawi hijau--1 kotak tempe (potong memanjang)--2 kotak tahu (potong memanjang)--1 butir telur (orak orik)--bumbu-bumbu:--3 buah cabe merah keriting--4 buah cabe rawit--4 siung bawang merah--3 siung bawah putih--1 buah bawang bombai--bumbu pelengkap:--secukupnya saori saus tiram--secukupnya garam--secukupnya gula--secukupnya air--daun bawang untuk taburan--,"Cuci bersih semua bahan.--Potong tahu dan tempe secara memanjang kemudian goreng, sisihkan.--Potong - potong sawi hijau dengan ukuran sedang--Potong semua bumbu - bumbu (cabe keriting, cabe rawit, bawang merah, bawang putih, bawang bombay)--Masukkan bawang putih (tunggu harum), bawang merah, cabe keriting dan cabe rawit. kemudian masukkan sawi hijau. tumis sebentar dan beri air sedikit--Masukkan garam, gula, kecap dan saori secukupnya.--Masukkan bawang bombay, telur orak arik, tahu tempe yang sudah digoreng--Tunggu sampai semua bahan matang sambil koreksi rasa.--Selamat menikmati 😊--",11,/id/resep/4375810-oseng-sawi-tahu-tempe,"telur, bawang merah, daun bawang, cabe, rawit, garam, gula,  tahu , tempe, bawang bombai, saus, tiram, sawi, tahu"
Kfc tempe,1 papan tempe--secukupnya Tepung kfc merek sasa--secukupnya Minyak--,Potong tempe lalu gulingkan kedalam tepung--Panaskan minyak lalu goreng kuning kecoklatan--Angkat n tiriskan kepiring--Selamat mencoba--,15,/id/resep/4375727-kfc-tempe,"tepung, minyak, tempe"
Tempe Masak Asam Manis,"2 papan tempe (beli harga @2000)--1/2 buah bawang bombay (cincang)--3 sdm saus sambal--1 1/2 sdm kecap manis--1 sdm saus tiram--2 sdm kecap asin (boleh banget di skip)--1 ruas jari telunjuk asam jawa dilarutkan air--Bumbu halus:--4 siung bawang merah--3 siung bawang putih--2 buah cabai rawit (sesuai selera)--2 buah cabai merah (ukuran kecil-sesuai selera)--1 buah tomat (ukuran kecil sekali, hehe, sesuai selera)--Secukupnya garam, gula, kaldu bubuk, lada bubuk--","Potong tempe, goreng setengah matang (saya tadi di goreng dg sedikit minyak, hehe jadi lebih seperti disangrai), sisihkan.--Tumis bawang bombay, masukan bumbu halus, tumis hingga harum.--Tambahkan saus dkk, gula garam lada kaldu, dan air asam jawa (sekitar 400-500ml atau 2 gelas belimbing)--Masukkan tempe, aduk aduk terus hingga air menyusut, jangan lupa koreksi rasa, masak hingga matang, sajikan ^^--",9,/id/resep/4375260-tempe-masak-asam-manis,"bawang putih, bawang merah, cabai, rawit, bubuk, garam, gula, kaldu, tempe, bawang bombay, lada, saus, tiram, kecap, tomat, asam jawa"
Tempe Goreng Tepung Isi Sambel,"4 papan tempe, potong dan iris tengahnya tidak sampai putus--secukupnya minyak goreng--Bahan pencelup:--secukupnya tepung terigu--1 batang daun bawang, iris halus--1 sdm margarin, cairkan--secukupnya air--Bumbu yang dihaluskan:--4 buah bawang merah--2 siung bawang putih--1/2 cm kunyit--1 sdt ketumbar--secukupnya garam--Bahan sambel:--50 gr cabe merah keriting--10 buah cabe rawit merah--6 buah bawang merah--3 siung bawang putih--1 buah tomat--secukupnya garam--","Tumis bahan sambel hingga harum dan matang, angkat dan sisihkan.--Dalam wadah campur bahan pencelup beserta dengan bumbu yang sudah dihaluskan tadi, aduk rata hingga tidak ada tepung yang bergerindil.--Isi tengah tempe dengan sambel hingga penuh. Kemudian masukkan dalam adonan pencelup hingga tempe terbalut rata.--Masukkan tempe dalam minyak panas dan goreng dengan api sedang hingga berwarna kuning kecoklatan. Angkat dan tiriskan.--Tata diatas piring saji dan sajikan selagi hangat.--",10,/id/resep/4366304-tempe-goreng-tepung-isi-sambel,"bawang putih, tepung, terigu, bawang merah, daun bawang, cabe, rawit, minyak, ketumbar, garam, kunyit, tempe, tomat, margarin"
Oseng Tahu Tempe Kecap (🇮🇩) #recook,"Bahan:--1/2 papan Tempe, potong dadu--1 papan Tahu, potong dadu--Sedikit Air putih----Bumbu:--4 siung Bawang merah, iris tipis--3 siung Bawang putih, iris tipis--1 1/2 ruas Lengkuas, geprek--1 lbr Daun salam--7 buah Cabe rawit, iris--Sesuai selera Kecap manis--Secukupnya Gula & garam--","Goreng tahu & tempe setengah kering. Sisihkan.--Tumis bawang merah, bawang putih, cabe, lengkuas, dan daun salam hingga wangi.--Masukkan tempe & tahu, aduk rata, tambahkan sedikit air putih.--Tambahkan kecap, gula, dan garam. Aduk hingga rata, tes rasa.--Kalau air sudah mendidih atau agak sat, angkat & sajikan! Yum! 😋--",8,/id/resep/4200358-oseng-tahu-tempe-kecap-%F0%9F%87%AE%F0%9F%87%A9-recook,"bawang putih, bawang merah, daun salam, cabe, rawit, garam, gula, tempe,  air , kecap, lengkuas, tahu"
Tempe Bacem Una,1 papan tempe besar--Bumbu halus:--6 siung bawang merah--4 siung bawang putih--3 buah kemiri--1/2 sdt ketumbar--secukupnya Garam--Gula jawa setengah bungkal--4 sdm Kecap manis--Penyedap rasa--Bumbu tambahan:--3 lembar Daun salam--2 batang sereh--Air--,"Potong tempe kotak, menjadi beberapa bagian. Jangan tipis.--Haluskan bawang merah, bawang putih, dan kemiri.--Masukan air kedalam wadah rebus.--Tunggu hingga akan mendidih, masukan bumbu halus, sereh dan daun salam.--Jika air sudah mendidih tambahkan gula jawa, garam, kecap, dan penyedap rasa. Koreksi rasa bila kurang manis bisa tambahkan gula pasir.--Masukan tempe, tempe harus terendam semua.--Tutup wajan, tunggu sampai air meresap habis.--Tempe bacem yg sudah kering bisa digoreng atau disimpan didalam lemari es.--",8,/id/resep/4373599-tempe-bacem-una,"bawang putih, bawang merah, daun salam, sereh, ketumbar, garam, gula, tempe, kecap, kemiri, penyedap"
Kering tempe kacang simple,1 bks tempe--1 ons kacang tanah--4 siung bawang putih--2 lbr daun jeruk--1 sdt garam--1 sdm gula pasir--secukupnya cabai kecil--1 bh cabai merah besar--Secukupnya gula merah sisir--secukupnya air--,"Potong tempe kecil2 dan goreng sampai keringg, lalu goreng kacang tanah--Tumis bawang putih hingga layu, lalu masukkan daun jeruk--Setelah lay masukkan gula merah sisir dan beri air secukupnya.--Tambahkan garam dan gula--Setelah agak mengental masukkan cabai kecil dan cabai besar--Tunggu hingga agak lebih mengental--Masukkan tempe dan kacang yang telah di goreng lalu aduk2 sampai merata--Tunggu hingga dingin lalu masukkan kedalam toples--Kering tempe siap disantap pakai nasiiii hangatt~--",9,/id/resep/4373391-kering-tempe-kacang-simple,"bawang putih, cabai, garam, gula, tempe, daun jeruk, kacang"
Orek tempe ala rumahan,1 lonjor tempe--5 bh bawang merah--1 bh bawang putih--2 lembar daun salam--2 saset kecap manis--1 bks penyedap rasa--secukupnya Minyak goreng--Cabe sesuai selera (skip)--,"Iris2 semua bahan cabe,bawang merah bawang putih, daunsalam--Iris2 tempe berntuk dadu (sesuai selera)--Panaskan minyak secukupnya goreng setengah matang jangan terlalu kering.--Panaskan minyak sisa goreng tempe tumis hingga harum masukan tempe yg sudj digoreng setwngah matang tadi, tambahkan kecap beri penyedap rasa aduk hingga rata beri sedikit air biar kecap merata.--Tes rasa cika sudh pas rasa angkat hidangkan deh.--Selamat mencoba--",27,/id/resep/4372408-orek-tempe-ala-rumahan,"bawang putih, bawang merah, daun salam, cabe, minyak, tempe, kecap, penyedap"
"Semur 3T (tahu, telur, tempe)",1/4 kg telur ayam (rebus)--1/2 papan tempe--4 buah tahu--1 bungkus kecap sedap--1/2 bungkus royco ayam--3 lembar daun salam--2 iris jahe geprek--1 iris lengkuas geprek--Bumbu Halus--5 siung bawang putih--6 siung bawang merah--3 siung kemiri--5 buah cabe merah--5 buah cabe rawit galak--Baeang goreng--Minyak untuk menumis--,"Tumis bumbu halus, masukan salam, jahe, dan lengkuas.. Masak hingga harum--Masukan air, tambahkan kecap 1 bungkus--Masukan tahu, tempe, telur.. Tambahkan royco dan garam..masak hingga air sedikit menyusut--Beri taburan bawang goreng.. Angkat dan sajikan--Happy trying good moms 😘😘--",9,/id/resep/4371368-semur-3t-tahu-telur-tempe,"ayam, bawang putih, telur, bawang merah, daun salam, cabe, rawit, minyak, jahe, royco, tempe, kecap, lengkuas, kemiri, tahu"
Oseng Tempe & Telur Kecap,"1 papan tempe--2 butir Telur, kocok lepas--1 buah Daun bawang, cincang--Bahan bumbu :--4 siung Bawang merah--3 siung Bawang putih--Seruas lengkuas, geprek--2 lbr Daun salam--3 buah Cabe rawit, potong--3 sdm Kecap manis--Secukupnya Gula, garam, lada--",Goreng setengah matang potongan tempe. Angkat. Sisihkan. Goreng telur dicampur daun bawang dan sedikit garam. Potong. Sisihkan.--Tumis bawang merah dan bawang putih hingga wangi. Beri bumbu lain. Masukkan sedikit air. Koreksi rasa.--Masukkan tempe dan telur. Aduk rata. Angkat. Sajikan.--,21,/id/resep/4371411-oseng-tempe-telur-kecap,"bawang putih, telur, bawang merah, daun salam, daun bawang, cabe, rawit, garam, gula, tempe, lada, kecap, lengkuas"
Tempe penyet ala Dee🌸,"5 potong tempe--Bumbu rendam :--Garam, bubuk kunyit, bubuk bawang putih, bubuk ketumbar--4 siung bawang putih uk sedang--6 cabe rawit merah--4 cabe merah keriting--1 btg sereh iris bag putihnya saja--1 cm kencur--Secukupnya garam, royco--","Rendam tempe selama 15 menit.. sambil panasin minyak.. goreng tempe hingga kecoklatan lalu sisihkan.--Ulek kasar semua bahan, tambh garam dan royco lalu penyet2 tempe yg sdh digoreng😊 tempe penyet siap dihidangkan--",46,/id/resep/4370626-tempe-penyet-ala-dee%F0%9F%8C%B8,"bawang putih, sereh, cabe, rawit, ketumbar, bubuk, garam, kunyit, royco, tempe"
Tempe Goreng Ungkep,4 papan kecil tempe--Bumbu Ungkep--3 ruas kunyit--4 siung bawang putih--Sedikit jahe--Secukupnya garam--1 bungkus penyedap--1 bungkus gula tropicana slim (bisa ganti gula biasa secukupnya)--,"Potong tempe jangan terlalu tipis.--Ulek semua bahan bumbu, hingga halus.--Tumis bumbu yg telah dihaluskan hingga wangi, tambahkan air secukupnya hingga tempe terendam.--Tunggu hingga mendidih.--Masukan tempe, ungkep selama +- 20 menit, agar bumbu benar2 meresap.--Jika telah selesai, goreng tempe hingga kuning kecokelatan.--",10,/id/resep/4369469-tempe-goreng-ungkep,"bawang putih, garam, gula, jahe, kunyit, tempe, penyedap"
Bacem tahu tempe ala amy kekey,"1 papan tempe ukuran agak besar--15 biji tahu setengah matang--5 biji cabe merah--10 bawang merah uk agak besar--5 biji bawang putih--2 butir kemiri ukuran yg agak besar--1/5 sdm lada--Sedikit jahe--Sedikit kunyit--1 bungkus santen suncara--Sedikit asem jawa--sesuai selera Gula merah--sesuai selera Kecap manis--Garam,micin dan penyedap rasa--","Haluskan bawang putih, bawang merah, cabe merah, kemiri,jahe,kunyit, dan lada--Setelah bumbu halus,tumis bumbu, masukan garam micin,gula merah dan asam jawa.--Setelah bumbu agak kental.Lalu masukkan tempe dan tahu di dalam tumisan bumbu--Setelah 1menit, masukkan santan. Tutup dan biarkan agak kering--Masukan kecap manis lalu tutup hingga bumbu meresap--Beberapa menit sudah matikan kompor dan hidangkan sesuai selera--",32,/id/resep/4369373-bacem-tahu-tempe-ala-amy-kekey,"bawang putih, bawang merah, cabe, garam, gula, micin, jahe, kunyit,  tahu , tempe, lada, kecap, kemiri, penyedap, tahu"
Tahu tempe cabe garam kemangi,"♥️Bahan utama♥️--500 gr tempe (1/2 papan tempe)--1 kotak tahu cina (rebus n beri garam sedikit)--3 ikat daun kemangi (petik daunnya, cuci bersih)--8 siung bawang putih (potong kecil2 n tipis sebesar dadu)--Secukupnya minyak goreng--♥️Bahan tepung baluran♥️--5 sdm tepung terigu--1 sdm tepung maizena--♥️Bahan cabe♥️--4 buah cabe rawit setan (potong bulat tipis)--2 siung bawang putih (iris tipis)--Secukupnya garam--1 batang daun bawang (iris tipis)--1/2 sdt bubuk kaldu non MSG (Bisa di skip)--",Potong kecil2 tempe..kmd goreng smp kering. Sisihkan.--Campur kedua tepung baluran dlm wadah toples..kocok2 spy rata..sisihkan..#resep dari mom Xanderskitchen#😊--Tiriskan tahu yg sdh direbus td. Potong dadu. Baluri dg duo tepung. Goreng hingga kering. Sisihkan--Goreng 8 siung bawang putih hingga golden brown. Jgn ditinggal ya mom..terus diaduk spy ga gosong. Sisihkan utk jd taburan--Sekarang kita buat bumbu cabenya yuk. Tumis bawang putih dg sedikit saja minyak smp harum. Kmd masukkan cabe..aduk rata--Masukkan tempe n tahu..aduk rata kmd kecilkan api. Seasoning timeee........masukkan garam secukupnya n kaldu bubuk. Aduk rata..cicipi.--Kmd masukkan daun bawang n daun kemangi. Besarkan api sedikit...aduk rata..klo daun kemangi sudah agak layu..matikan api.--Jadi deh..tempe n tahu goreng cabe garam pake kemangi...uenaaaak tenaaan...menu food combining ku hari ini buat maksi deh...--,9,/id/resep/4333155-tahu-tempe-cabe-garam-kemangi,"bawang putih, tepung, maizena, terigu, daun bawang, cabe, rawit, minyak, bubuk, garam, kaldu,  tahu , tempe, kemangi, tahu"
Sambel tempe kentang teri medan,"1 papan tempe ukuran kecil, potong tipis-tipis--2 buah kentang, potong dadu--1 genggam teri medan, rendam air sebentar agar tidak terlalu asin--10 buah cabai hijau, potong serong--1 ruas jahe, kupas lalu geprek--1 sdm gula pasir--1 sdt garam (sesuai selera)--secukupnya Minyak goreng--Bumbu yang dihaluskan :--2 siung bawang putih--3 siung bawang merah--5 buah cabai merah--1/4 buah tomat ukuran sedang--","Goreng tempe kemudian goreng kentang, dan terakhir goreng ikan teri. (Goreng terpisah dan benar-benar kering).--Tumis bumbu halus dan jahe sampai berbau harum. Masukkan cabai, gula dan garam,tumis kembali sampai berminyak.--Masukkan tempe, kentang, dan teri, aduk rata. Koreksi rasa, tambahkan garam jika merasa kurang asin (biasanya teri medan menambah rasa asin). Tambahkan sedikit air agar bumbu meresap. Tumis kembali hingga kering. Angkat dan sajikan.--",24,/id/resep/4368089-sambel-tempe-kentang-teri-medan,"bawang putih, bawang merah, cabai, minyak, garam, gula, jahe, tempe,  air , tomat"
Comro Tempe Hot,1 buah singkong besar..kupas..cuci bersih lalu parut--1 sdm mentega--2 papan tempe...klu disini tempenya besarnya seperti telapak--1 buah sereh geprek--1 lembar daun jeruk--1 batang daun bawang iris halus--penyedap--gula sdkt--garam--bumbu halus :--6 buah bawang merah--4 buah bawang putih--1/2 sdt  merica--6 buah cabe keriting--10 buah cabe rawit--,Iris tempe jd 5 bagian perpapannya..lalu goreng sampai coklat...angkat lalu ulek agak halus..--Panaskan wajan..beri minyak...lalu tumis bumbu halus...masukan..sereh..n daun jeruk...aduk2 sampai wangi...masukan garam..penyedap atau gula--Lalu masukan tempe aduk2 sampai bumbu tercampur... terakhir masukan daun bawang...koreksi rasa.. angkat--Singkong parut di beri mentega 1 sdm...aduk2 rata... lalu ambil sedikit singkong parut...pipihkan...beri isian diatasnya...lalu bentuk sesuai selera...lakukan sampai singkong habis--Setelah it comro di goreng di minyak panas...angkat jika sdh kecoklatan..--,9,/id/resep/4365568-comro-tempe-hot,"bawang putih, bawang merah, daun bawang, sereh, cabe, rawit, merica, garam, gula, tempe, daun jeruk, mentega, penyedap"
Tempe Goreng Mercon,Tempe 1 papan (bhs tukang sayur..ya)--20 Cabe Jablay (bhs ibu2..ya)--8 Bawang merah--5 Bawang putih--1 batang daun bawang--1 bungkus penyedap Magic Lezat--1/2 sendok teh gula pasir--1 bungkus tepung sasa fried chiken (sesuaikan dengan porsi)--,"Tempe di potong tebal,lalu dibelah tengahnya jangan sampai putus. (Tergantung selera tempe bisa di rendem ke bumbu bawang putih,air matang dan garam 10 menit) bila sudah tiriskan.--Ulek bumbu cabe,bawang merah,bawang putih dan tambahkan gula dan penyedap Magic Lezat sampai halus dan rata.--Lalu bumbu cabe ditumis.--Setelah bumbu cabe matang,dinginkan sebentar.lalu masukkan bumbu cabe tersebut kedalam tempe yang sudah dibelah tadi.--Untuk tepung sasanya di campur air secukupnya (adonan harus agak kental) supaya garing dan renyah.lalu masukan daun bawang yang sudah di iris.--Lalu masukan tempe yang sudah di isi bumbu cabe tersebut ke adonan tepung sasa.--Bila tempe sudah tercampur adonan tepung sempurna,goreng tempe tersebut sampai agak kekuningan.setelah itu tiriskan..--""Selamat menikmati"" Tempe Goreng Merconnya.Terima kasih.--",10,/id/resep/4366718-tempe-goreng-mercon,"bawang putih, tepung, bawang merah, daun bawang, cabe, gula, tempe, ikan, penyedap"
Bakso tempe (source: Mommy Nadhifa),200 gram tempe atau sekitar 1 papan tempe--2 telor 🐔 ayam--250 gram tepung tapioka--3 sendok makan tepung terigu--3 Bawang putih--1 sendok teh merica bubuk--1 sendok teh garam--Secukupnya penyedap--,"Tempe dipotong potong kemudian dikukus.--Haluskan bawang putih bersama garam. Kemudian haluskan tempe yang sudah dikukus.--Campurkan semua bahan sampai bisa diuleni dan dibentuk bulat-bulat.--Didihkan air secukupnya. Setelah air hampir mendidih/mendidih, kecilkan 🔥 api.--Masukkan bakso yang sudah dibentuk. Ketika sudah mengambang berarti bakso matang.--Kadang coba diangkat / dicongkel bakso yang terendam, karena sering bakso menempel pada wadah. Setelah dicongkel, ternyata bisa mengapung/sudah matang.--",21,/id/resep/4366560-bakso-tempe-source-mommy-nadhifa,"ayam, bawang putih, tepung, terigu, bubuk, merica, garam, tempe, penyedap, tapioka, telor"
Tempe melet isi telur & jamur 😛🔥,1 papan tempe--secukupnya Daun bawang--secukupnya Seledri--Jamur tiram--2 butir telur ayam--Tepung serbaguna (me : sasa)--2 sdm maizena--secukupnya Air--❤ bumbu halus tepung--2 cm kunyit--secukupnya Kemiri sangrai--secukupnya Merica bubuk--secukupnya Ketumbar--secukupnya Kaldu bubuk--secukupnya Gula garam--❤ bumbu halus isian--15 cabe rawit--5 cabe merah besar--5 siung bawang merah--3 siung bawang putih--1/2 terasi matang abc--1 cm Kencur (optional)--,"Potong tempe sesuai selera. Kemudian iris lg pas tengah2nya tp jgn sampai putus--Tumis bumbu halus isian sampe harum. Kemudiam masukkan 2 butir telur orak arik. Setelah tu tambahkan irisan jamur tiram, gula garam, kaldu bubuk. Kemudian cek rasa. Tiriskan--Campurkan bumbu halus tepung ke dalam tepung serbaguna...tambahkan air sedikit2 sampe adonan agak encer. Tambahkan jg gula garam, kaldu bubuk, seledri, daun bawang, maizena--Masukkan bahan isian ke dalam tempe. Kemudian celupkan ke adonan tepung dan goreng hingga matang--Sajikan bersama dengan saos sambal atau sambal petis 😉--",8,/id/resep/4365276-tempe-melet-isi-telur-jamur-%F0%9F%98%9B%F0%9F%94%A5,"ayam, bawang putih, telur, tepung, maizena, bawang merah, daun bawang, cabe, rawit, ketumbar, bubuk, merica, garam, gula, kunyit, kaldu, tempe, tiram, jamur, seledri, kemiri, terasi"
Tempe orek #bandung_recooksariutamikimdonghwa,1 papan tempe--3 siung bawang merah (iris halus)--2 buah cabe ijo--2 buah cabe merah--2 siung bawang putih (iris halus)--1 batang daun bawang (potong sedang)--1 buah tomat (bagi 4)--3-4 sdm kecap manis--Sejumput penyedap--,"Potong kotak tempe, kemudian goreng hingga setengah kering (tapi balik lg ke selera aj, mau kering jg boleh tp ntr jdnya kyk tempe kering bkn tempe orek 😀),sisihkan--Tumis bawang merah dan bawang putih hingga harum, kemudian masukkan kecap, masak hingga mengental seperti terkaramelisasi. Tambahkan air tunggu hingga mendidih--Masukkan tempe, gula, garam, penyedap, aduk rata, koreksi rasa--Setelah mendidih dan rasa pas, masukkan daun bawang, cabe ijo, cabe merah, aduk 2menitan, angkat, sajikan--",34,/id/resep/4364378-tempe-orek-bandung_recooksariutamikimdonghwa,"bawang putih, bawang merah, daun bawang, cabe, tempe, kecap, tomat, penyedap"
Oseng Buncis Tempe&Tahu,Secukupnya buncis (potong sesuai selera)--2 tahu putih (potong kotak lalu goreng)--1/2 papan tempe (potong kotak lalu goreng)--1 Daun salam--1 ruas Lengkuas--1 sdm Kecap--Secukupnya Gula jawa--Secukupnya Garam--Secukupnya penyedap (optional)--1 bawang iris--2 bawang merah iris--2 cabe iris--,"Tumis duo bawang, cabe bersama daun salam, lengkuas sampai harum.--Masukkan buncis sampai layu, masukkan tempe, tahu, kecap.--Masukkan sedikit air, gula jawa, garam,penyedap. Cek rasa.--",15,/id/resep/4366041-oseng-buncis-tempetahu,"bawang merah, daun salam, cabe, garam, gula,  tahu , tempe, kecap, lengkuas, buncis, penyedap, tahu"
Tempe Kering Teri Medan #Bandung_RecookSariUtamiKimdonghwa,"1 papan tempe--100 gr teri medan--3 lbr daun jeruk--Sedikit air--Secukupnya gula merah, gula pasir dan garam--#Bumbu halus:--4 bh cabe merah--2 siung bawang merah--4 siung bawang putih--","Potong2 tempe kecil memanjang lalu goreng hingga kering, sisihkan--Cuci bersih teri medan (agar tdk terlalu asin) lalu jemur sampai kering kemudian goreng hingga matang dan kering, sisihkan--Tumis bumbu halus sampai harum lalu masukan daun jeruk, sedikit air, beri garam, gula merah dan gula pasir, aduk rata masak hingga mendidih dan bumbu mengental, tes rasa--Terakhir masukan tempe dan teri, aduk rata, Sajikan..--",81,/id/resep/4365142-tempe-kering-teri-medan-bandung_recooksariutamikimdonghwa,"bawang putih, bawang merah, cabe, garam, gula, tempe, daun jeruk"
Tahu Tempe Saos Tiram,10 buah tahu potong dadu < goreng--1/2 papan tempe potong dadu--Bumbu halus:--5 siung bawang bawang putih--5 buah cabe rawit (sesuaikan)--Bahan pelengkap:--10 buah cabe rawit (sesuai selera)--2 buah cabe merah besar iris2 serong--secukupnya Garam--5 sdm kecap manis--2 sdm saos tiram--secukupnya Kaldu bubuk--1 lembar daun salam dan daun limau--2 gelas air (sesuiakan)--1 sdm tepung maizena larutkan--,"Tumis bumbu halus sampai harum dan masukkan semua bahan pelengkap, tahu dan tempe agar kuah meresap.--Setelah meletup2 masukan larutan tepung maizena aduk2 sampai kuah mengental dan meresap kedalam tahu dan tempe, koreksi rasa--Tahu tempe saos tiram siap disajikan--",30,/id/resep/4364818-tahu-tempe-saos-tiram,"bawang putih, tepung, maizena, daun salam, cabe, rawit, bubuk, garam, kaldu,  tahu , tempe,  air , saos, tiram, kecap, ikan, saos, tahu"
Sambel goreng tempe (manis),"10 cm tempe kotak, potong dadu--6 biji cabe rawit--2 siung bawang putih--1 siung besar bawang merah--1 biji kemiri--1 lembar daun salam--2 lembar daun jeruk--Secukupnya kecap manis bango--Secukupnya garam--Secukupnya gula putih--Secukupnya minyak utk menggoreng tempe dan menumis--","Goreng tempe yg telah diiris sampai setengau matang, tiriskan--Ulek bawang merah, bawang putih, cabe, kemiri bersama gula dan garam secukupnya hingga halus. Krn sy mau rasanya agak manis jd diberi gula agak banyak.--Tumis bumbu ulek hingga harum lalu masukkan duan salam dan daun jeruk. Aduk merata dan hingga cukup matang--Masukkan tempe yg telah digoreng, aduk rata, koreksi rasa.--Tambahkan kecap manis setelah semua rasa pas dan telah tercampur merata. Koreksi rasa kembali--",11,/id/resep/4364957-sambel-goreng-tempe-manis,"bawang putih, bawang merah, daun salam, cabe, rawit, minyak, garam, gula, tempe, daun jeruk, kecap, kemiri"
Tumis teri tempe bawang merah,"15 siung bawang merah (saya 10)--100 gr cabe rawit (saya 5 cabe merah kriting)--Segenggam teri, cuci beri air jeruk nipis (saya; kurang dr itu)--1/2 papan tempe potong2--Boleh pake pete, ikan asin, ikan suwir2,dll (selera)--1/4 sdt terasi--1 siung bawang putih (tambahan dr saya)--Secukupnya garam, gula--Minyak--",Siapkan bahan. Ulek kasar bumbu--Goreng kering teri dan tempe--Tumis bumbu ulek sampai layu saja.. dg minyak banyak.. saya pake sedikit minyak saja lg diet..dan gorengnya kekeringan juga..😁--Campurkan.. sajikan.. 😋--Ini bikin lagi.. enak..😋--,34,/id/resep/4363195-tumis-teri-tempe-bawang-merah,"bawang putih, bawang merah, cabe, rawit, minyak, garam, gula, tempe, jeruk nipis,  air , ikan, terasi, pete"
Perkedel tempe a.k.a Mendhol,"1 papan tempe, rebus atau kukus 10 menit. Haluskan--Bumbu yang dihaluskan :--3 butir bawang putih--6 butir bawang merah--7 biji cabe rawit--1 ruas jari lengkuas--3 butir kemiri--4 lmbar daun jeruk, buang ruas tengah--Secukupnya garam--Secukupnya gula--Bahan tambahan :--Secukupnya minyak untuk menggoreng--1 sdm tepung kanji--","Haluskan tempe yang sudah dikukus--Haluskan bumbu--Campur semua bahan--Masukkan tepung kanji, tepung kanji berfungsi sebagai perekat supaya perkedel tidak mudah hancur saat digoreng.--Buat bulatan sesuai selera. Usahakan bulatan agak padat. Saya cukup bikin bulatan dengan tanggan saja--Goreng dalam minyak panas. Jangan sering dibolak balik saat menggoreng.--Angkat saat perkedel sudah berwarna coklat keemasan. Sajikan dengan nasi hangat--",33,/id/resep/4364281-perkedel-tempe-aka-mendhol,"bawang putih, tepung, bawang merah, cabe, rawit, minyak, garam, gula, tempe, daun jeruk, lengkuas, kemiri, kanji"
Tempe melet/mercon (mendoan kekinian),1 kotak tempe potong kotak (belah tengahnya)--$bumbu tumis$--10 bawang merah--5 bawang putih--5 cabe keriting--5 cabe rawit setan--2 cabe hijau--1/2 bh tomat iris--2 lembar daun jeruk iris tipis--secukupnya Gula garam--@adonan tepung@--1 ruas kunyit--1 sdm ketumbar--3 siung bawang putih--1 ruas daun bawang cincang--7 sdm terigu--3 sdm tepung beras--1 sdm tepung tapioka (kanji)--,Haluskan bumbu tumis kec daun jeruk...tumis hinggaharum lalu masukan irisan daun jeruknya tumis bentar matikan api...kalo sudah hangat isikan kedlm irisan tempe dan sisihkan...--Bumbu mendoannya haluskan bumbu nya beri garam gula dan kaldu bubuk lalu satukan dlm adonan terigu dan beri daun bawang cincang beri air secukupnya jng kekentalan ya...test rasa...--Siapkan wajan berisi minyak panaskan dng api sedang saja...balurkan tempe isi kedlm adonan tepung lalu tuang dlm wajan lalukan hingga adonan habis...jika sudah kekuningan angkat dan tiriskan...tempe mendoan melet siap di dihindangkan...sellamat mencoba--,10,/id/resep/4364351-tempe-meletmercon-mendoan-kekinian,"bawang putih, tepung, terigu, bawang merah, daun bawang, cabe, rawit, ketumbar, garam, gula, kunyit, tempe, daun jeruk, tomat, beras, kanji, tapioka"
